tag,layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,0.75,3,3,7,0,"[-0.024842411279678345, -0.025902077555656433, -0.02539239078760147, 0.07360678911209106, -0.030367031693458557, -0.09471835941076279, -0.09169688820838928, -0.021631233394145966]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,0.800000011920929,3,3,7,0,"[-0.030865676701068878, -0.03150637447834015, -0.031214892864227295, 0.07411819696426392, -0.03566567599773407, -0.09650570154190063, -0.09253489226102829, -0.027436338365077972]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,0.8500000238418579,3,3,7,0,"[-0.03688894957304001, -0.037110671401023865, -0.03703739494085312, 0.07462960481643677, -0.040964312851428986, -0.09829304367303848, -0.0933729037642479, -0.03324143588542938]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,0.9000000357627869,3,3,7,0,"[-0.04291221499443054, -0.04271496832370758, -0.04285989701747894, 0.07514100521802902, -0.0462629497051239, -0.10008038580417633, -0.0942109152674675, -0.03904654085636139]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,0.949999988079071,3,3,7,0,"[-0.048935480415821075, -0.0483192577958107, -0.04868239164352417, 0.07565240561962128, -0.05156158283352852, -0.10186772793531418, -0.0950489267706871, -0.0448516383767128]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.0,3,3,7,0,"[-0.05495874583721161, -0.053923554718494415, -0.054504893720149994, 0.07616381347179413, -0.05686022341251373, -0.10365507751703262, -0.09588693827390671, -0.050656743347644806]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.0500000715255737,3,3,7,0,"[-0.06098201870918274, -0.05952785909175873, -0.060327403247356415, 0.07667521387338638, -0.062158867716789246, -0.10544241964817047, -0.09672494977712631, -0.05646185576915741]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.100000023841858,3,3,7,0,"[-0.06700528413057327, -0.06513214856386185, -0.06614989787340164, 0.07718661427497864, -0.06745749711990356, -0.10722976177930832, -0.09756295382976532, -0.06226695328950882]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.149999976158142,3,3,7,0,"[-0.07302854210138321, -0.07073643803596497, -0.07197239249944687, 0.07769802212715149, -0.07275613397359848, -0.10901710391044617, -0.09840096533298492, -0.06807205080986023]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.2000000476837158,3,3,7,0,"[-0.07905182242393494, -0.07634074240922928, -0.07779490202665329, 0.07820942997932434, -0.07805478572845459, -0.11080444604158401, -0.09923897683620453, -0.07387715578079224]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.25,3,3,7,0,"[-0.08507508039474487, -0.0819450318813324, -0.08361739665269852, 0.078720822930336, -0.08335341513156891, -0.11259178817272186, -0.10007698833942413, -0.07968225330114365]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.3000000715255737,3,3,7,0,"[-0.091098353266716, -0.08754933625459671, -0.08943990617990494, 0.07923223078250885, -0.08865205943584442, -0.11437913775444031, -0.10091499984264374, -0.08548736572265625]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.350000023841858,3,3,7,0,"[-0.09712161868810654, -0.09315362572669983, -0.09526240080595016, 0.0797436386346817, -0.09395068883895874, -0.11616647988557816, -0.10175301134586334, -0.09129246324300766]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.399999976158142,3,3,7,0,"[-0.10314487665891647, -0.09875791519880295, -0.10108490288257599, 0.08025503158569336, -0.09924932569265366, -0.117953822016716, -0.10259101539850235, -0.09709756076335907]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.4500000476837158,3,3,7,0,"[-0.1091681569814682, -0.10436221957206726, -0.10690741240978241, 0.08076643943786621, -0.10454796999692917, -0.11974116414785385, -0.10342902690172195, -0.10290266573429108]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.5,3,3,6,0,"[-0.11519141495227814, -0.10996650904417038, -0.11272990703582764, 0.08127784729003906, -0.10984660685062408, -0.1215285062789917, -0.10426703840494156, -0.10870777070522308]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.5500000715255737,3,3,6,0,"[-0.12121468782424927, -0.11557081341743469, -0.11855240911245346, 0.08178924024105072, -0.1151452511548996, -0.12331584841012955, -0.10510504990816116, -0.11451287567615509]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.600000023841858,3,3,6,0,"[-0.1272379457950592, -0.12117510288953781, -0.12437491118907928, 0.08230064809322357, -0.12044388055801392, -0.1251031905412674, -0.10594306141138077, -0.1203179731965065]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.649999976158142,3,3,6,0,"[-0.13326121866703033, -0.12677939236164093, -0.1301974058151245, 0.08281205594539642, -0.12574250996112823, -0.12689054012298584, -0.10678107291460037, -0.1261230707168579]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.7000000476837158,3,3,6,0,"[-0.13928449153900146, -0.13238368928432465, -0.13601991534233093, 0.08332346379756927, -0.13104115426540375, -0.1286778748035431, -0.10761908441781998, -0.13192817568778992]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.75,3,3,6,0,"[-0.1453077495098114, -0.13798798620700836, -0.14184240996837616, 0.08383485674858093, -0.13633979856967926, -0.13046522438526154, -0.10845708847045898, -0.13773328065872192]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.8000000715255737,3,3,6,0,"[-0.15133102238178253, -0.14359229803085327, -0.14766491949558258, 0.08434626460075378, -0.14163844287395477, -0.13225257396697998, -0.10929509997367859, -0.14353838562965393]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.850000023841858,3,3,6,0,"[-0.15735428035259247, -0.1491965800523758, -0.1534874141216278, 0.08485767245292664, -0.1469370722770691, -0.13403990864753723, -0.1101331114768982, -0.14934349060058594]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.899999976158142,3,3,6,0,"[-0.1633775532245636, -0.15480086207389832, -0.15930990874767303, 0.0853690654039383, -0.1522357016801834, -0.13582724332809448, -0.1109711229801178, -0.15514858067035675]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,1.9500000476837158,3,3,6,0,"[-0.16940082609653473, -0.16040517389774323, -0.16513241827487946, 0.08588047325611115, -0.15753434598445892, -0.13761460781097412, -0.1118091344833374, -0.16095370054244995]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.0,3,3,6,0,"[-0.17542408406734467, -0.16600945591926575, -0.17095491290092468, 0.086391881108284, -0.16283297538757324, -0.13940194249153137, -0.112647145986557, -0.16675879061222076]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.049999952316284,3,3,6,0,"[-0.1814473420381546, -0.17161375284194946, -0.1767774075269699, 0.08690327405929565, -0.16813161969184875, -0.14118927717208862, -0.11348515003919601, -0.17256388068199158]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.0999999046325684,3,3,6,0,"[-0.18747061491012573, -0.17721804976463318, -0.18259990215301514, 0.0874146819114685, -0.17343024909496307, -0.14297661185264587, -0.11432316154241562, -0.17836898565292358]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.1499998569488525,3,3,6,0,"[-0.19349387288093567, -0.1828223317861557, -0.18842239677906036, 0.08792608976364136, -0.1787288784980774, -0.1447639763355255, -0.11516117304563522, -0.1841740757226944]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.200000047683716,3,3,6,0,"[-0.199517160654068, -0.1884266436100006, -0.19424492120742798, 0.08843748271465302, -0.1840275377035141, -0.14655131101608276, -0.11599918454885483, -0.1899792104959488]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.25,3,3,6,0,"[-0.20554041862487793, -0.19403094053268433, -0.2000674158334732, 0.08894889056682587, -0.18932616710662842, -0.14833864569664001, -0.11683719605207443, -0.1957843005657196]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.299999952316284,3,3,6,0,"[-0.21156367659568787, -0.19963523745536804, -0.20588991045951843, 0.08946029841899872, -0.19462481141090393, -0.15012601017951965, -0.11767520010471344, -0.2015894055366516]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.3499999046325684,3,3,6,0,"[-0.2175869345664978, -0.20523951947689056, -0.21171240508556366, 0.08997169137001038, -0.19992344081401825, -0.1519133448600769, -0.11851321160793304, -0.20739449560642242]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.4000000953674316,3,3,6,0,"[-0.22361022233963013, -0.21084383130073547, -0.21753492951393127, 0.09048309922218323, -0.20522210001945496, -0.15370067954063416, -0.11935122311115265, -0.21319961547851562]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.450000047683716,3,3,6,0,"[-0.22963349521160126, -0.2164481282234192, -0.2233574241399765, 0.09099450707435608, -0.21052072942256927, -0.1554880440235138, -0.12018923461437225, -0.21900472044944763]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.5,3,3,6,0,"[-0.2356567531824112, -0.2220524251461029, -0.22917991876602173, 0.09150591492652893, -0.2158193588256836, -0.15727537870407104, -0.12102724611759186, -0.22480981051921844]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.549999952316284,3,3,6,0,"[-0.24168001115322113, -0.22765670716762543, -0.23500242829322815, 0.09201730787754059, -0.2211180031299591, -0.1590627133846283, -0.12186525762081146, -0.23061490058898926]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.5999999046325684,3,3,6,0,"[-0.24770328402519226, -0.23326098918914795, -0.24082490801811218, 0.09252871572971344, -0.22641661763191223, -0.16085004806518555, -0.12270326167345047, -0.23642000555992126]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.6500000953674316,3,3,6,0,"[-0.2537265717983246, -0.23886531591415405, -0.246647447347641, 0.09304012358188629, -0.23171529173851013, -0.16263741254806519, -0.12354128062725067, -0.24222514033317566]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.700000047683716,3,3,6,0,"[-0.2597498297691345, -0.24446961283683777, -0.252469927072525, 0.09355151653289795, -0.23701390624046326, -0.16442474722862244, -0.12437928467988968, -0.24803023040294647]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.75,3,3,6,0,"[-0.26577308773994446, -0.2500738799571991, -0.25829243659973145, 0.0940629243850708, -0.24231255054473877, -0.1662120819091797, -0.12521730363368988, -0.2538353204727173]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.799999952316284,3,3,6,0,"[-0.2717963457107544, -0.2556781768798828, -0.2641149163246155, 0.09457433223724365, -0.24761119484901428, -0.16799941658973694, -0.1260553002357483, -0.2596404254436493]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.8499999046325684,3,3,6,0,"[-0.27781960368156433, -0.26128247380256653, -0.2699373960494995, 0.09508572518825531, -0.2529098093509674, -0.16978678107261658, -0.1268933117389679, -0.2654455304145813]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.9000000953674316,3,3,6,0,"[-0.28384292125701904, -0.26688680052757263, -0.2757599353790283, 0.09559713304042816, -0.2582084834575653, -0.17157411575317383, -0.1277313232421875, -0.2712506651878357]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,2.950000047683716,3,3,6,0,"[-0.2898661494255066, -0.27249106764793396, -0.28158241510391235, 0.09610854089260101, -0.26350709795951843, -0.17336145043373108, -0.1285693347454071, -0.2770557403564453]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.0,3,3,6,0,"[-0.2958894371986389, -0.2780953645706177, -0.2874049246311188, 0.09661993384361267, -0.26880574226379395, -0.17514881491661072, -0.1294073462486267, -0.28286081552505493]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.049999952316284,3,3,6,0,"[-0.30191266536712646, -0.2836996614933014, -0.2932274341583252, 0.09713134169578552, -0.27410438656806946, -0.17693614959716797, -0.1302453577518463, -0.2886659502983093]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.0999999046325684,3,3,6,0,"[-0.3079359531402588, -0.2893039584159851, -0.29904991388320923, 0.09764274954795837, -0.2794030010700226, -0.17872348427772522, -0.13108336925506592, -0.29447102546691895]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.1500000953674316,3,3,6,0,"[-0.3139592409133911, -0.2949082553386688, -0.30487245321273804, 0.09815415740013123, -0.2847016751766205, -0.18051084876060486, -0.13192138075828552, -0.30027616024017334]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.200000047683716,3,3,6,0,"[-0.31998249888420105, -0.30051255226135254, -0.31069493293762207, 0.09866555035114288, -0.2900002896785736, -0.1822981834411621, -0.13275939226150513, -0.30608123540878296]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.25,3,3,6,0,"[-0.326005756855011, -0.30611684918403625, -0.3165174424648285, 0.09917695820331573, -0.2952989339828491, -0.18408551812171936, -0.13359740376472473, -0.31188637018203735]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.299999952316284,3,3,6,0,"[-0.3320290148258209, -0.31172114610671997, -0.3223399519920349, 0.09968836605548859, -0.30059757828712463, -0.1858728528022766, -0.13443541526794434, -0.317691445350647]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.3499999046325684,3,3,6,0,"[-0.33805227279663086, -0.3173254430294037, -0.32816243171691895, 0.10019975900650024, -0.30589619278907776, -0.18766021728515625, -0.13527341187000275, -0.323496550321579]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.4000000953674316,3,3,6,0,"[-0.3440755605697632, -0.3229297399520874, -0.33398497104644775, 0.1007111668586731, -0.31119486689567566, -0.1894475519657135, -0.13611143827438354, -0.329301655292511]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.450000047683716,3,3,6,0,"[-0.3500988483428955, -0.3285340368747711, -0.3398074507713318, 0.10122257471084595, -0.3164934813976288, -0.19123488664627075, -0.13694943487644196, -0.335106760263443]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.5,3,3,6,0,"[-0.35612207651138306, -0.33413833379745483, -0.3456299304962158, 0.1017339676618576, -0.3217921257019043, -0.193022221326828, -0.13778744637966156, -0.340911865234375]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.549999952316284,3,3,6,0,"[-0.3621453642845154, -0.33974263072013855, -0.35145244002342224, 0.10224537551403046, -0.3270907402038574, -0.19480958580970764, -0.13862545788288116, -0.3467169404029846]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.5999999046325684,3,3,6,0,"[-0.36816859245300293, -0.3453468978404999, -0.35727494955062866, 0.10275678336620331, -0.33238938450813293, -0.1965969204902649, -0.13946346938610077, -0.352522075176239]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.6500000953674316,3,3,6,0,"[-0.37419191002845764, -0.350951224565506, -0.3630974590778351, 0.10326817631721497, -0.33768805861473083, -0.19838425517082214, -0.14030148088932037, -0.358327180147171]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.700000047683716,3,3,6,0,"[-0.3802151679992676, -0.3565555214881897, -0.3689199686050415, 0.10377958416938782, -0.34298667311668396, -0.20017161965370178, -0.14113949239253998, -0.364132285118103]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.75,3,3,6,0,"[-0.3862384557723999, -0.362159788608551, -0.37474244832992554, 0.10429099202156067, -0.3482853174209595, -0.20195895433425903, -0.14197750389575958, -0.36993736028671265]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.799999952316284,3,3,6,0,"[-0.39226168394088745, -0.36776408553123474, -0.38056492805480957, 0.10480238497257233, -0.3535839319229126, -0.20374628901481628, -0.1428155153989792, -0.37574246525764465]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.8499999046325684,3,3,6,0,"[-0.3982849717140198, -0.37336838245391846, -0.386387437582016, 0.10531379282474518, -0.3588825762271881, -0.20553362369537354, -0.1436535269021988, -0.38154757022857666]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.9000000953674316,3,3,6,0,"[-0.4043082594871521, -0.3789726793766022, -0.3922099471092224, 0.10582520067691803, -0.3641812205314636, -0.20732098817825317, -0.1444915384054184, -0.38735270500183105]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,3.950000047683716,3,3,6,0,"[-0.41033148765563965, -0.3845769762992859, -0.39803245663642883, 0.10633660852909088, -0.36947986483573914, -0.20910832285881042, -0.145329549908638, -0.3931577801704407]"
natural_granularity_AC1_total20k,2,13.0,2.6390573978424072,4.0,3,3,6,0,"[-0.416354775428772, -0.3901812732219696, -0.40385493636131287, 0.10684800148010254, -0.37477850914001465, -0.21089565753936768, -0.1461675465106964, -0.3989628553390503]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.0,0,0,7,0,"[0.0705505907535553, 0.06280428916215897, 0.06679502129554749, 0.06725418567657471, 0.053320907056331635, -0.06919477134943008, -0.08117125928401947, 0.0704890787601471]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.05000000074505806,3,3,7,0,"[0.06452731788158417, 0.05719999223947525, 0.06097252666950226, 0.06776559352874756, 0.04802226275205612, -0.07098211348056793, -0.08200927078723907, 0.06468397378921509]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.10000000149011612,3,3,7,0,"[0.05850405991077423, 0.051595695316791534, 0.05515001714229584, 0.06827699393033981, 0.0427236333489418, -0.07276946306228638, -0.08284728229045868, 0.05887886881828308]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.15000000596046448,3,3,7,0,"[0.0524807870388031, 0.04599139839410782, 0.04932752251625061, 0.06878839433193207, 0.03742498904466629, -0.07455679774284363, -0.08368529379367828, 0.053073763847351074]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.20000000298023224,3,3,7,0,"[0.046457529067993164, 0.0403871014714241, 0.04350501298904419, 0.06929980218410492, 0.03212635964155197, -0.07634414732456207, -0.08452329784631729, 0.04726867377758026]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.25,3,3,7,0,"[0.040434256196022034, 0.03478281944990158, 0.03768251836299896, 0.06981120258569717, 0.02682771533727646, -0.07813148945569992, -0.0853613093495369, 0.041463568806648254]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.30000001192092896,3,3,7,0,"[0.0344109833240509, 0.029178522527217865, 0.03186000883579254, 0.07032260298728943, 0.021529071033000946, -0.07991883158683777, -0.0861993208527565, 0.03565846383571625]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.3499999940395355,3,3,7,0,"[0.028387725353240967, 0.02357422560453415, 0.026037514209747314, 0.07083401083946228, 0.016230441629886627, -0.08170617371797562, -0.0870373323559761, 0.02985335886478424]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.4000000059604645,3,3,7,0,"[0.022364452481269836, 0.017969928681850433, 0.020215019583702087, 0.07134541124105453, 0.010931804776191711, -0.08349351584911346, -0.08787534385919571, 0.024048253893852234]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.45000001788139343,3,3,7,0,"[0.016341179609298706, 0.012365631759166718, 0.014392510056495667, 0.07185681164264679, 0.005633160471916199, -0.08528085798025131, -0.08871335536241531, 0.018243148922920227]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.5,3,3,7,0,"[0.01031792163848877, 0.006761334836483002, 0.00857001543045044, 0.07236821949481964, 0.00033452361822128296, -0.08706820756196976, -0.08955135941505432, 0.012438058853149414]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.550000011920929,3,3,7,0,"[0.004294648766517639, 0.0011570379137992859, 0.0027475059032440186, 0.0728796198964119, -0.004964113235473633, -0.0888555496931076, -0.09038937091827393, 0.006632953882217407]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.6000000238418579,3,3,7,0,"[-0.0017286092042922974, -0.00444725900888443, -0.0030749961733818054, 0.07339102029800415, -0.010262750089168549, -0.09064289182424545, -0.09122738242149353, 0.0008278489112854004]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.6500000357627869,3,3,7,0,"[-0.007751882076263428, -0.010051555931568146, -0.00889749825000763, 0.073902428150177, -0.015561386942863464, -0.0924302339553833, -0.09206539392471313, -0.0049772560596466064]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.699999988079071,3,3,7,0,"[-0.013775147497653961, -0.015655845403671265, -0.014719992876052856, 0.07441383600234985, -0.02086002379655838, -0.09421757608652115, -0.09290340542793274, -0.010782353579998016]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.75,3,3,7,0,"[-0.019798412919044495, -0.02126014232635498, -0.02054249495267868, 0.07492522895336151, -0.026158660650253296, -0.096004918217659, -0.09374141693115234, -0.016587458550930023]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.800000011920929,3,3,7,0,"[-0.025821678340435028, -0.026864439249038696, -0.026364997029304504, 0.07543663680553436, -0.03145730495452881, -0.09779226034879684, -0.09457942098379135, -0.02239256352186203]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.8500000238418579,3,3,7,0,"[-0.03184495121240616, -0.03246873617172241, -0.03218749910593033, 0.07594804465770721, -0.036755941808223724, -0.09957960993051529, -0.09541743248701096, -0.02819766104221344]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.9000000357627869,3,3,7,0,"[-0.03786821663379669, -0.03807303309440613, -0.03801000118255615, 0.07645944505929947, -0.04205457866191864, -0.10136695206165314, -0.09625544399023056, -0.03400276601314545]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,0.949999988079071,3,3,7,0,"[-0.043891482055187225, -0.04367732256650925, -0.04383249580860138, 0.07697084546089172, -0.047353215515613556, -0.10315429419279099, -0.09709345549345016, -0.03980786353349686]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.0,3,3,7,0,"[-0.04991474747657776, -0.04928161948919296, -0.0496549978852272, 0.07748225331306458, -0.05265185236930847, -0.10494163632392883, -0.09793146699666977, -0.045612968504428864]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.0500000715255737,3,3,7,0,"[-0.05593802034854889, -0.054885923862457275, -0.055477507412433624, 0.07799365371465683, -0.057950496673583984, -0.10672897845506668, -0.09876947849988937, -0.05141808092594147]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.100000023841858,3,3,7,0,"[-0.06196128576993942, -0.060490213334560394, -0.06130000203847885, 0.07850505411624908, -0.0632491260766983, -0.10851632058620453, -0.09960748255252838, -0.05722317844629288]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.149999976158142,3,3,7,0,"[-0.06798454374074936, -0.06609450280666351, -0.06712249666452408, 0.07901646196842194, -0.06854776293039322, -0.11030366271734238, -0.10044549405574799, -0.06302827596664429]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.2000000476837158,3,3,7,0,"[-0.07400782406330109, -0.07169880717992783, -0.0729450061917305, 0.07952786982059479, -0.07384641468524933, -0.11209101229906082, -0.10128350555896759, -0.0688333809375763]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.25,3,3,7,0,"[-0.08003108203411102, -0.07730309665203094, -0.07876750081777573, 0.08003926277160645, -0.07914504408836365, -0.11387835443019867, -0.1021215170621872, -0.0746384784579277]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.3000000715255737,3,3,7,0,"[-0.08605435490608215, -0.08290740102529526, -0.08459001034498215, 0.0805506706237793, -0.08444368839263916, -0.11566569656133652, -0.1029595285654068, -0.08044359087944031]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.350000023841858,3,3,7,0,"[-0.09207762032747269, -0.08851169049739838, -0.09041251242160797, 0.08106207847595215, -0.08974231779575348, -0.11745303869247437, -0.1037975400686264, -0.08624868839979172]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.399999976158142,3,3,7,0,"[-0.09810087829828262, -0.0941159799695015, -0.0962350070476532, 0.0815734714269638, -0.0950409546494484, -0.11924038082361221, -0.10463554412126541, -0.09205378592014313]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.4500000476837158,3,3,7,0,"[-0.10412415862083435, -0.09972028434276581, -0.10205751657485962, 0.08208487927913666, -0.10033959895372391, -0.12102773040533066, -0.10547355562448502, -0.09785889089107513]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.5,3,3,7,0,"[-0.11014741659164429, -0.10532457381486893, -0.10788001120090485, 0.08259628713130951, -0.10563823580741882, -0.12281506508588791, -0.10631156712770462, -0.10366399586200714]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.5500000715255737,3,3,6,0,"[-0.11617068946361542, -0.11092887818813324, -0.11370252072811127, 0.08310768008232117, -0.11093688011169434, -0.12460241466760635, -0.10714957863092422, -0.10946910083293915]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.600000023841858,3,3,6,0,"[-0.12219395488500595, -0.11653316766023636, -0.1195250153541565, 0.08361908793449402, -0.11623550951480865, -0.1263897567987442, -0.10798759013414383, -0.11527419835329056]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.649999976158142,3,3,6,0,"[-0.12821722030639648, -0.12213745713233948, -0.12534750998020172, 0.08413049578666687, -0.12153414636850357, -0.12817710638046265, -0.10882560163736343, -0.12107929587364197]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.7000000476837158,3,3,6,0,"[-0.13424049317836761, -0.1277417540550232, -0.13117001950740814, 0.08464190363883972, -0.1268327832221985, -0.1299644410610199, -0.10966361314058304, -0.12688440084457397]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.75,3,3,6,0,"[-0.14026375114917755, -0.1333460509777069, -0.13699251413345337, 0.08515329658985138, -0.132131427526474, -0.13175177574157715, -0.11050161719322205, -0.13268950581550598]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.8000000715255737,3,3,6,0,"[-0.14628702402114868, -0.13895034790039062, -0.1428150236606598, 0.08566470444202423, -0.1374300718307495, -0.1335391402244568, -0.11133962869644165, -0.138494610786438]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.850000023841858,3,3,6,0,"[-0.15231028199195862, -0.14455464482307434, -0.14863751828670502, 0.08617611229419708, -0.14272870123386383, -0.13532647490501404, -0.11217764019966125, -0.14429971575737]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.899999976158142,3,3,6,0,"[-0.15833355486392975, -0.15015894174575806, -0.15446001291275024, 0.08668750524520874, -0.14802733063697815, -0.1371138095855713, -0.11301565170288086, -0.1501048058271408]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,1.9500000476837158,3,3,6,0,"[-0.16435682773590088, -0.15576323866844177, -0.16028252243995667, 0.08719891309738159, -0.15332597494125366, -0.13890115916728973, -0.11385366320610046, -0.155909925699234]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,2.0,3,3,6,0,"[-0.17038008570671082, -0.1613675355911255, -0.1661050170660019, 0.08771032094955444, -0.15862461924552917, -0.14068850874900818, -0.11469167470932007, -0.16171501576900482]"
natural_granularity_AC1_total20k,2,14.0,2.70805025100708,2.049999952316284,3,3,6,0,"[-0.17640334367752075, -0.166971817612648, -0.17192751169204712, 0.0882217139005661, -0.1639232486486435, -0.14247584342956543, -0.11552967876195908, -0.16752010583877563]"
