layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,2.0,1.0986123085021973,0.30000001192092896,0,0,6,0,"[-0.0013155536726117134, -0.11054064333438873, -0.102203369140625, -0.03661010414361954, -0.10637020319700241, -0.034917596727609634, -0.02475997433066368, -0.10682015120983124]"
0,2.0,1.0986123085021973,0.3499999940395355,0,0,6,0,"[-0.0014301305636763573, -0.11746563017368317, -0.10520637780427933, -0.03727870434522629, -0.11258366703987122, -0.03563554584980011, -0.025217968970537186, -0.11233559250831604]"
0,2.0,1.0986123085021973,0.4000000059604645,0,0,6,0,"[-0.0015447074547410011, -0.1243906170129776, -0.10820938646793365, -0.03794730827212334, -0.11879713833332062, -0.03635349124670029, -0.02567596361041069, -0.11785103380680084]"
0,2.0,1.0986123085021973,0.45000001788139343,0,0,6,0,"[-0.001659284345805645, -0.13131561875343323, -0.11121240258216858, -0.038615912199020386, -0.12501060962677002, -0.03707144409418106, -0.026133958250284195, -0.12336647510528564]"
0,2.0,1.0986123085021973,0.5,0,0,6,0,"[-0.0017738612368702888, -0.13824060559272766, -0.1142154112458229, -0.039284512400627136, -0.13122406601905823, -0.03778938949108124, -0.0265919528901577, -0.12888190150260925]"
0,2.0,1.0986123085021973,0.550000011920929,0,0,6,0,"[-0.0018884381279349327, -0.1451655924320221, -0.11721841990947723, -0.039953116327524185, -0.13743753731250763, -0.03850733861327171, -0.027049947530031204, -0.13439735770225525]"
0,2.0,1.0986123085021973,0.6000000238418579,0,0,6,0,"[-0.0020030150189995766, -0.15209057927131653, -0.12022143602371216, -0.040621720254421234, -0.14365100860595703, -0.03922528773546219, -0.02750794030725956, -0.13991278409957886]"
0,2.0,1.0986123085021973,0.6500000357627869,0,0,6,0,"[-0.0021175923757255077, -0.15901556611061096, -0.12322443723678589, -0.041290320456027985, -0.14986446499824524, -0.039943233132362366, -0.027965934947133064, -0.14542824029922485]"
0,2.0,1.0986123085021973,0.699999988079071,0,0,6,0,"[-0.0022321688011288643, -0.1659405529499054, -0.1262274533510208, -0.041958920657634735, -0.15607793629169464, -0.04066118597984314, -0.02842392772436142, -0.15094366669654846]"
0,2.0,1.0986123085021973,0.75,0,0,6,0,"[-0.0023467461578547955, -0.17286553978919983, -0.12923045456409454, -0.04262752830982208, -0.16229140758514404, -0.04137913137674332, -0.028881922364234924, -0.15645910799503326]"
0,2.0,1.0986123085021973,0.800000011920929,0,0,6,0,"[-0.0024613230489194393, -0.17979054152965546, -0.13223347067832947, -0.04329612851142883, -0.16850486397743225, -0.04209708049893379, -0.02933991700410843, -0.16197454929351807]"
0,2.0,1.0986123085021973,0.8500000238418579,0,0,6,0,"[-0.002575899939984083, -0.1867155283689499, -0.1352364718914032, -0.043964728713035583, -0.17471835017204285, -0.04281502962112427, -0.029797911643981934, -0.16748999059200287]"
0,2.0,1.0986123085021973,0.9000000357627869,0,0,6,0,"[-0.002690476831048727, -0.19364053010940552, -0.13823950290679932, -0.04463333636522293, -0.18093180656433105, -0.043532975018024445, -0.030255906283855438, -0.17300543189048767]"
0,2.0,1.0986123085021973,0.949999988079071,0,0,6,0,"[-0.002805053722113371, -0.20056551694869995, -0.14124250411987305, -0.04530193656682968, -0.18714526295661926, -0.04425092786550522, -0.030713900923728943, -0.17852085828781128]"
0,2.0,1.0986123085021973,1.0,0,0,6,0,"[-0.0029196306131780148, -0.20749050378799438, -0.14424550533294678, -0.04597053676843643, -0.19335874915122986, -0.044968873262405396, -0.031171895563602448, -0.18403631448745728]"
0,2.0,1.0986123085021973,1.0500000715255737,0,0,6,0,"[-0.0030342075042426586, -0.21441549062728882, -0.1472485214471817, -0.04663914069533348, -0.19957222044467926, -0.04568682610988617, -0.03162989020347595, -0.18955175578594208]"
0,2.0,1.0986123085021973,1.100000023841858,0,0,6,0,"[-0.0031487843953073025, -0.22134047746658325, -0.15025153756141663, -0.04730774462223053, -0.20578567683696747, -0.046404771506786346, -0.03208788484334946, -0.19506719708442688]"
0,2.0,1.0986123085021973,1.149999976158142,0,0,6,0,"[-0.0032633612863719463, -0.22826546430587769, -0.15325453877449036, -0.04797634482383728, -0.21199913322925568, -0.04712271690368652, -0.03254587948322296, -0.2005826234817505]"
0,2.0,1.0986123085021973,1.2000000476837158,0,0,6,0,"[-0.00337793817743659, -0.23519045114517212, -0.15625755488872528, -0.04864494502544403, -0.21821261942386627, -0.0478406697511673, -0.033003874123096466, -0.20609807968139648]"
0,2.0,1.0986123085021973,1.25,0,0,6,0,"[-0.003492515068501234, -0.24211543798446655, -0.159260556101799, -0.04931355267763138, -0.22442607581615448, -0.048558615148067474, -0.03346186503767967, -0.2116135060787201]"
0,2.0,1.0986123085021973,1.3000000715255737,0,0,6,0,"[-0.0036070924252271652, -0.24904045462608337, -0.16226357221603394, -0.04998215287923813, -0.23063954710960388, -0.04927656799554825, -0.033919863402843475, -0.2171289622783661]"
0,2.0,1.0986123085021973,1.350000023841858,0,0,6,0,"[-0.003721669316291809, -0.2559654414653778, -0.16526657342910767, -0.05065075308084488, -0.23685301840305328, -0.049994513392448425, -0.03437785431742668, -0.2226443886756897]"
0,2.0,1.0986123085021973,1.399999976158142,0,0,6,0,"[-0.0038362457416951656, -0.26289039850234985, -0.1682695895433426, -0.05131935328245163, -0.2430664747953415, -0.0507124587893486, -0.034835848957300186, -0.2281598150730133]"
0,2.0,1.0986123085021973,1.4500000476837158,0,0,6,0,"[-0.003950823564082384, -0.2698154151439667, -0.17127260565757751, -0.05198796093463898, -0.2492799460887909, -0.051430411636829376, -0.03529384359717369, -0.2336752712726593]"
