layer,base_key,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.550000011920929,0,0,6,0,"[0.0016264531295746565, -0.1035694032907486, -0.07573384791612625, -0.027941560372710228, -0.09812501817941666, -0.024592339992523193, -0.0094597227871418, -0.09900512546300888]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.5600000023841858,0,0,6,0,"[0.0015853578224778175, -0.10293911397457123, -0.07588789612054825, -0.02802644670009613, -0.09759576618671417, -0.024702027440071106, -0.009688522666692734, -0.09854436665773392]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.5699999928474426,0,0,6,0,"[0.0015442625153809786, -0.10230880975723267, -0.07604195177555084, -0.028111331164836884, -0.09706650674343109, -0.02481171302497387, -0.009917323477566242, -0.09808361530303955]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.5799999833106995,0,0,6,0,"[0.0015031672082841396, -0.1016785204410553, -0.07619599997997284, -0.028196215629577637, -0.09653725475072861, -0.024921400472521782, -0.010146123357117176, -0.09762285649776459]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.5899999737739563,0,0,6,0,"[0.001462071668356657, -0.10104823112487793, -0.07635004818439484, -0.02828110195696354, -0.09600800275802612, -0.025031087920069695, -0.010374924167990685, -0.09716210514307022]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.5999999642372131,0,0,6,0,"[0.001420976361259818, -0.10041793435811996, -0.07650410383939743, -0.02836598828434944, -0.09547874331474304, -0.025140773504972458, -0.010603724978864193, -0.09670134633779526]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6100000143051147,0,0,6,0,"[0.0013798808213323355, -0.099787637591362, -0.07665815204381943, -0.028450872749090195, -0.09494948387145996, -0.02525046095252037, -0.010832526721060276, -0.0962405875325203]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6200000047683716,0,0,6,0,"[0.0013387852814048529, -0.09915734827518463, -0.07681220769882202, -0.028535759076476097, -0.09442022442817688, -0.025360148400068283, -0.01106132660061121, -0.09577983617782593]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6299999952316284,0,0,6,0,"[0.001297689974308014, -0.09852705150842667, -0.07696625590324402, -0.028620645403862, -0.0938909724354744, -0.025469835847616196, -0.011290127411484718, -0.09531907737255096]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6399999856948853,0,0,6,0,"[0.001256594667211175, -0.0978967547416687, -0.07712031155824661, -0.028705529868602753, -0.09336172044277191, -0.02557952329516411, -0.011518928222358227, -0.0948583260178566]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6499999761581421,0,0,6,0,"[0.001215499360114336, -0.09726646542549133, -0.07727435976266861, -0.028790416195988655, -0.09283246099948883, -0.02568921074271202, -0.01174772810190916, -0.09439757466316223]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6599999666213989,0,0,6,0,"[0.0011744038201868534, -0.09663617610931396, -0.0774284154176712, -0.028875302523374557, -0.09230320900678635, -0.025798896327614784, -0.011976528912782669, -0.09393681585788727]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.6699999570846558,0,0,6,0,"[0.0011333085130900145, -0.096005879342556, -0.0775824636220932, -0.02896018698811531, -0.09177395701408386, -0.025908583775162697, -0.012205329723656178, -0.0934760570526123]"
