layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,1.0,0.6931471824645996,0.6500000357627869,0,0,6,0,"[-0.0028523097280412912, -0.15568868815898895, -0.06891889125108719, -0.05565371364355087, -0.13968777656555176, -0.053494714200496674, -0.02272995188832283, -0.13107982277870178]"
0,1.0,0.6931471824645996,0.699999988079071,0,0,6,0,"[-0.0030003723222762346, -0.1616171896457672, -0.07088980823755264, -0.05669612064957619, -0.14491461217403412, -0.0545676127076149, -0.023245321586728096, -0.1357336789369583]"
0,1.0,0.6931471824645996,0.75,0,0,6,0,"[-0.003148434916511178, -0.16754570603370667, -0.0728607326745987, -0.0577385313808918, -0.15014144778251648, -0.05564051866531372, -0.02376069314777851, -0.14038753509521484]"
0,1.0,0.6931471824645996,0.800000011920929,0,0,6,0,"[-0.0032964979764074087, -0.1734742373228073, -0.07483165711164474, -0.05878094211220741, -0.15536829829216003, -0.056713417172431946, -0.024276062846183777, -0.14504139125347137]"
0,1.0,0.6931471824645996,0.8500000238418579,0,0,6,0,"[-0.0034445610363036394, -0.17940275371074677, -0.0768025740981102, -0.059823352843523026, -0.1605951488018036, -0.05778632313013077, -0.024791434407234192, -0.1496952474117279]"
0,1.0,0.6931471824645996,0.9000000357627869,0,0,6,0,"[-0.003592623630538583, -0.18533127009868622, -0.07877349853515625, -0.06086575984954834, -0.16582198441028595, -0.05885922908782959, -0.025306805968284607, -0.15434910356998444]"
0,1.0,0.6931471824645996,0.949999988079071,0,0,6,0,"[-0.003740686224773526, -0.19125977158546448, -0.0807444155216217, -0.06190817058086395, -0.1710488349199295, -0.059932127594947815, -0.025822177529335022, -0.15900295972824097]"
0,1.0,0.6931471824645996,1.0,0,0,6,0,"[-0.003888749284669757, -0.19718828797340393, -0.08271533995866776, -0.06295058131217957, -0.17627567052841187, -0.06100503355264664, -0.026337549090385437, -0.1636568158864975]"
0,1.0,0.6931471824645996,1.0500000715255737,0,0,6,0,"[-0.004036812111735344, -0.20311681926250458, -0.0846862643957138, -0.06399299204349518, -0.18150252103805542, -0.06207793205976486, -0.026852920651435852, -0.16831068694591522]"
0,1.0,0.6931471824645996,1.100000023841858,0,0,6,0,"[-0.004184874705970287, -0.20904532074928284, -0.08665718138217926, -0.06503540277481079, -0.18672937154769897, -0.06315083801746368, -0.027368290349841118, -0.17296452820301056]"
0,1.0,0.6931471824645996,1.149999976158142,0,0,6,0,"[-0.004332937300205231, -0.2149738371372223, -0.08862810581922531, -0.0660778135061264, -0.19195619225502014, -0.06422373652458191, -0.027883660048246384, -0.1776183843612671]"
0,1.0,0.6931471824645996,1.2000000476837158,0,0,6,0,"[-0.004481000825762749, -0.22090235352516174, -0.09059903025627136, -0.06712022423744202, -0.19718307256698608, -0.06529664248228073, -0.0283990316092968, -0.18227225542068481]"
0,1.0,0.6931471824645996,1.25,0,0,6,0,"[-0.004629063419997692, -0.2268308699131012, -0.09256994724273682, -0.06816263496875763, -0.20240989327430725, -0.06636954098939896, -0.028914403170347214, -0.18692609667778015]"
0,1.0,0.6931471824645996,1.3000000715255737,0,0,6,0,"[-0.0047771260142326355, -0.23275938630104065, -0.09454087913036346, -0.06920504570007324, -0.2076367437839508, -0.06744244694709778, -0.02942977473139763, -0.19157996773719788]"
0,1.0,0.6931471824645996,1.350000023841858,0,0,6,0,"[-0.0049251895397901535, -0.2386879026889801, -0.09651179611682892, -0.07024744898080826, -0.21286359429359436, -0.0685153529047966, -0.029945146292448044, -0.1962338089942932]"
0,1.0,0.6931471824645996,1.399999976158142,0,0,6,0,"[-0.005073251202702522, -0.24461641907691956, -0.09848271310329437, -0.07128985971212387, -0.21809041500091553, -0.06958825141191483, -0.03046051785349846, -0.20088768005371094]"
0,1.0,0.6931471824645996,1.4500000476837158,0,0,6,0,"[-0.00522131472826004, -0.250544935464859, -0.10045363754034042, -0.07233227044343948, -0.22331726551055908, -0.07066115736961365, -0.030975889414548874, -0.20554152131080627]"
0,1.0,0.6931471824645996,1.5,0,0,6,0,"[-0.005369377322494984, -0.25647345185279846, -0.10242456197738647, -0.0733746737241745, -0.22854411602020264, -0.07173405587673187, -0.03149126097559929, -0.210195392370224]"
0,1.0,0.6931471824645996,1.5500000715255737,0,0,6,0,"[-0.005517440848052502, -0.2624019682407379, -0.10439547896385193, -0.07441709190607071, -0.2337709665298462, -0.0728069618344307, -0.032006632536649704, -0.21484923362731934]"
0,1.0,0.6931471824645996,1.600000023841858,0,0,6,0,"[-0.005665503442287445, -0.26833048462867737, -0.10636640340089798, -0.07545949518680573, -0.23899781703948975, -0.07387986034154892, -0.03252200037240982, -0.21950310468673706]"
0,1.0,0.6931471824645996,1.649999976158142,0,0,6,0,"[-0.0058135660365223885, -0.2742590010166168, -0.10833732038736343, -0.07650190591812134, -0.2442246377468109, -0.07495276629924774, -0.033037371933460236, -0.2241569459438324]"
0,1.0,0.6931471824645996,1.7000000476837158,0,0,6,0,"[-0.005961628630757332, -0.2801875174045563, -0.11030824482440948, -0.07754431664943695, -0.24945148825645447, -0.07602567225694656, -0.03355274349451065, -0.22881081700325012]"
0,1.0,0.6931471824645996,1.75,0,0,6,0,"[-0.00610969215631485, -0.2861160337924957, -0.11227916926145554, -0.07858672738075256, -0.254678338766098, -0.07709857076406479, -0.03406811133027077, -0.23346465826034546]"
0,1.0,0.6931471824645996,1.8000000715255737,0,0,6,0,"[-0.006257754750549793, -0.2920445501804352, -0.11425009369850159, -0.07962913811206818, -0.2599051892757416, -0.07817147672176361, -0.03458348289132118, -0.23811852931976318]"
0,1.0,0.6931471824645996,1.850000023841858,0,0,6,0,"[-0.006405817344784737, -0.29797306656837463, -0.11622101068496704, -0.08067154884338379, -0.26513203978538513, -0.07924437522888184, -0.0350988544523716, -0.24277237057685852]"
0,1.0,0.6931471824645996,1.899999976158142,0,0,6,0,"[-0.006553880870342255, -0.3039015829563141, -0.11819193512201309, -0.0817139595746994, -0.2703588604927063, -0.08031728118658066, -0.03561422601342201, -0.24742624163627625]"
0,1.0,0.6931471824645996,1.9500000476837158,0,0,6,0,"[-0.006701943464577198, -0.30983009934425354, -0.12016285955905914, -0.08275637030601501, -0.27558571100234985, -0.08139017969369888, -0.03612959757447243, -0.2520800828933716]"
0,1.0,0.6931471824645996,2.0,0,0,6,0,"[-0.006850006058812141, -0.315758615732193, -0.1221337765455246, -0.08379878103733063, -0.2808125615119934, -0.0824630856513977, -0.03664496913552284, -0.2567339539527893]"
0,1.0,0.6931471824645996,2.049999952316284,0,0,6,0,"[-0.006998068653047085, -0.32168713212013245, -0.12410469353199005, -0.08484118431806564, -0.2860393822193146, -0.08353598415851593, -0.03716034069657326, -0.26138779520988464]"
0,1.0,0.6931471824645996,2.0999999046325684,0,0,6,0,"[-0.007146131247282028, -0.3276156187057495, -0.1260756254196167, -0.08588359504938126, -0.29126623272895813, -0.08460889011621475, -0.03767571225762367, -0.26604163646698]"
0,1.0,0.6931471824645996,2.1499998569488525,0,0,6,0,"[-0.007294194772839546, -0.33354413509368896, -0.12804654240608215, -0.08692599833011627, -0.2964930832386017, -0.08568178862333298, -0.03819108009338379, -0.2706955075263977]"
0,1.0,0.6931471824645996,2.200000047683716,0,0,6,0,"[-0.007442258298397064, -0.3394726812839508, -0.1300174593925476, -0.08796841651201248, -0.30171993374824524, -0.0867546945810318, -0.0387064553797245, -0.27534937858581543]"
0,1.0,0.6931471824645996,2.25,0,0,6,0,"[-0.007590319961309433, -0.34540119767189026, -0.13198837637901306, -0.0890108272433281, -0.3069467842578888, -0.08782760053873062, -0.03922182694077492, -0.28000321984291077]"
0,1.0,0.6931471824645996,2.299999952316284,0,0,6,0,"[-0.007738383486866951, -0.3513297140598297, -0.1339593082666397, -0.09005323052406311, -0.31217360496520996, -0.08890049904584885, -0.039737194776535034, -0.2846570909023285]"
0,1.0,0.6931471824645996,2.3499999046325684,0,0,6,0,"[-0.00788644514977932, -0.3572582006454468, -0.13593022525310516, -0.09109564125537872, -0.3174004554748535, -0.08997339755296707, -0.04025256633758545, -0.28931093215942383]"
0,1.0,0.6931471824645996,2.4000000953674316,0,0,6,0,"[-0.008034508675336838, -0.3631867468357086, -0.1379011571407318, -0.09213805943727493, -0.32262733578681946, -0.09104631096124649, -0.040767937898635864, -0.29396480321884155]"
0,1.0,0.6931471824645996,2.450000047683716,0,0,6,0,"[-0.008182572200894356, -0.36911526322364807, -0.13987207412719727, -0.09318046271800995, -0.3278541564941406, -0.09211920946836472, -0.04128330945968628, -0.2986186444759369]"
0,1.0,0.6931471824645996,2.5,0,0,6,0,"[-0.0083306347951293, -0.3750437796115875, -0.14184299111366272, -0.09422287344932556, -0.3330810070037842, -0.09319210797548294, -0.041798677295446396, -0.3032725155353546]"
0,1.0,0.6931471824645996,2.549999952316284,0,0,6,0,"[-0.008478697389364243, -0.380972295999527, -0.14381390810012817, -0.09526528418064117, -0.33830782771110535, -0.09426501393318176, -0.04231404885649681, -0.30792635679244995]"
0,1.0,0.6931471824645996,2.5999999046325684,0,0,6,0,"[-0.008626759983599186, -0.38690078258514404, -0.14578482508659363, -0.09630768746137619, -0.3435346782207489, -0.09533791989088058, -0.042829420417547226, -0.3125801980495453]"
0,1.0,0.6931471824645996,2.6500000953674316,0,0,6,0,"[-0.008774823509156704, -0.3928293287754059, -0.14775577187538147, -0.0973501056432724, -0.34876152873039246, -0.09641081839799881, -0.04334479197859764, -0.3172340989112854]"
0,1.0,0.6931471824645996,2.700000047683716,0,0,6,0,"[-0.008922886103391647, -0.39875784516334534, -0.14972668886184692, -0.09839251637458801, -0.353988379240036, -0.09748372435569763, -0.043860163539648056, -0.32188794016838074]"
0,1.0,0.6931471824645996,2.75,0,0,6,0,"[-0.00907094869762659, -0.4046863615512848, -0.15169760584831238, -0.09943491965532303, -0.35921522974967957, -0.09855663031339645, -0.04437553510069847, -0.3265417814254761]"
0,1.0,0.6931471824645996,2.799999952316284,0,0,6,0,"[-0.009219011291861534, -0.41061484813690186, -0.15366852283477783, -0.10047733038663864, -0.36444205045700073, -0.09962952882051468, -0.044890906661748886, -0.3311956524848938]"
0,1.0,0.6931471824645996,2.8499999046325684,0,0,6,0,"[-0.009367073886096478, -0.4165433645248413, -0.1556394398212433, -0.10151974111795425, -0.3696689009666443, -0.1007024273276329, -0.0454062782227993, -0.33584949374198914]"
0,1.0,0.6931471824645996,2.9000000953674316,0,0,6,0,"[-0.009515137411653996, -0.42247191071510315, -0.15761037170886993, -0.10256215184926987, -0.37489575147628784, -0.10177534073591232, -0.045921649783849716, -0.34050336480140686]"
0,1.0,0.6931471824645996,2.950000047683716,0,0,6,0,"[-0.009663200005888939, -0.4284004271030426, -0.15958130359649658, -0.10360456258058548, -0.3801226019859314, -0.10284823924303055, -0.04643702134490013, -0.3451572358608246]"
0,1.0,0.6931471824645996,3.0,0,0,6,0,"[-0.009811262600123882, -0.43432891368865967, -0.16155222058296204, -0.1046469658613205, -0.38534942269325256, -0.10392113775014877, -0.046952392905950546, -0.3498110771179199]"
0,1.0,0.6931471824645996,3.049999952316284,0,0,6,0,"[-0.0099593261256814, -0.4402574300765991, -0.1635231375694275, -0.10568937659263611, -0.3905762732028961, -0.104994036257267, -0.047467757016420364, -0.35446491837501526]"
0,1.0,0.6931471824645996,3.0999999046325684,0,0,6,0,"[-0.010107388719916344, -0.4461859464645386, -0.16549405455589294, -0.10673178732395172, -0.3958031237125397, -0.10606694966554642, -0.04798312857747078, -0.359118789434433]"
0,1.0,0.6931471824645996,3.1500000953674316,0,0,6,0,"[-0.010255452245473862, -0.4521144926548004, -0.1674649715423584, -0.10777419805526733, -0.4010299742221832, -0.10713984817266464, -0.04849850758910179, -0.3637726306915283]"
0,1.0,0.6931471824645996,3.200000047683716,0,0,6,0,"[-0.010403514839708805, -0.45804300904273987, -0.16943590342998505, -0.10881660878658295, -0.4062568247318268, -0.10821274667978287, -0.04901387169957161, -0.36842647194862366]"
0,1.0,0.6931471824645996,3.25,0,0,6,0,"[-0.010551577433943748, -0.46397149562835693, -0.1714068204164505, -0.10985901951789856, -0.41148364543914795, -0.10928566008806229, -0.049529243260622025, -0.3730803430080414]"
0,1.0,0.6931471824645996,3.299999952316284,0,0,6,0,"[-0.010699640028178692, -0.4699000120162964, -0.17337775230407715, -0.11090143024921417, -0.4167104959487915, -0.11035855859518051, -0.05004461482167244, -0.3777341842651367]"
0,1.0,0.6931471824645996,3.3499999046325684,0,0,6,0,"[-0.010847702622413635, -0.47582852840423584, -0.1753486692905426, -0.11194383352994919, -0.42193734645843506, -0.11143145710229874, -0.050559986382722855, -0.38238802552223206]"
0,1.0,0.6931471824645996,3.4000000953674316,0,0,6,0,"[-0.010995766147971153, -0.4817570745944977, -0.17731958627700806, -0.1129862517118454, -0.4271641969680786, -0.11250437051057816, -0.05107535794377327, -0.3870418965816498]"
0,1.0,0.6931471824645996,3.450000047683716,0,0,6,0,"[-0.011143828742206097, -0.48768556118011475, -0.1792905330657959, -0.11402866244316101, -0.43239104747772217, -0.11357726901769638, -0.051590729504823685, -0.3916957676410675]"
0,1.0,0.6931471824645996,3.5,0,0,6,0,"[-0.01129189133644104, -0.4936140775680542, -0.18126145005226135, -0.11507106572389603, -0.43761786818504333, -0.1146501675248146, -0.0521061010658741, -0.39634960889816284]"
0,1.0,0.6931471824645996,3.549999952316284,0,0,6,0,"[-0.011439953930675983, -0.49954259395599365, -0.1832323670387268, -0.11611347645521164, -0.4428447186946869, -0.11572306603193283, -0.052621472626924515, -0.4010034501552582]"
0,1.0,0.6931471824645996,3.5999999046325684,0,0,6,0,"[-0.011588016524910927, -0.5054711103439331, -0.18520328402519226, -0.11715588718652725, -0.44807153940200806, -0.11679596453905106, -0.05313684418797493, -0.4056573212146759]"
0,1.0,0.6931471824645996,3.6500000953674316,0,0,6,0,"[-0.011736080050468445, -0.5113996267318726, -0.18717420101165771, -0.11819829791784286, -0.453298419713974, -0.11786887794733047, -0.053652215749025345, -0.41031119227409363]"
0,1.0,0.6931471824645996,3.700000047683716,0,0,6,0,"[-0.011884143576025963, -0.517328143119812, -0.18914511799812317, -0.11924070864915848, -0.45852527022361755, -0.1189417764544487, -0.05416758731007576, -0.41496503353118896]"
0,1.0,0.6931471824645996,3.75,0,0,6,0,"[-0.012032206170260906, -0.5232566595077515, -0.19111603498458862, -0.12028311938047409, -0.4637520909309387, -0.12001467496156693, -0.054682958871126175, -0.4196188747882843]"
0,1.0,0.6931471824645996,3.799999952316284,0,0,6,0,"[-0.01218026876449585, -0.5291851758956909, -0.19308698177337646, -0.1213255226612091, -0.4689789414405823, -0.12108758836984634, -0.05519832298159599, -0.424272745847702]"
0,1.0,0.6931471824645996,3.8499999046325684,0,0,6,0,"[-0.012328331358730793, -0.5351136922836304, -0.19505789875984192, -0.12236793339252472, -0.47420576214790344, -0.12216048687696457, -0.05571369454264641, -0.42892658710479736]"
0,1.0,0.6931471824645996,3.9000000953674316,0,0,6,0,"[-0.012476395815610886, -0.5410422086715698, -0.19702881574630737, -0.12341035157442093, -0.4794326424598694, -0.1232333853840828, -0.05622907355427742, -0.4335804581642151]"
0,1.0,0.6931471824645996,3.950000047683716,0,0,6,0,"[-0.012624457478523254, -0.5469707250595093, -0.19899973273277283, -0.12445275485515594, -0.48465946316719055, -0.12430629879236221, -0.05674443766474724, -0.4382343292236328]"
0,1.0,0.6931471824645996,4.0,0,0,6,0,"[-0.012772519141435623, -0.5528992414474487, -0.20097064971923828, -0.12549516558647156, -0.4898863136768341, -0.12537918984889984, -0.05725980922579765, -0.44288817048072815]"
0,2.0,1.0986123085021973,0.0,0,0,6,0,"[-0.0033118927385658026, -0.049893222749233246, -0.04136277735233307, -0.04852131009101868, -0.04626436531543732, -0.04696405678987503, -0.02623959816992283, -0.04692351073026657]"
0,2.0,1.0986123085021973,0.05000000074505806,0,0,6,0,"[-0.0034599557984620333, -0.0558217391371727, -0.04333370178937912, -0.04956372082233429, -0.051491208374500275, -0.048036955296993256, -0.026754969730973244, -0.0515773668885231]"
0,2.0,1.0986123085021973,0.10000000149011612,0,0,6,0,"[-0.0036080183926969767, -0.06175025552511215, -0.04530462250113487, -0.0506061315536499, -0.05671805143356323, -0.04910986125469208, -0.02727033942937851, -0.05623122304677963]"
0,2.0,1.0986123085021973,0.15000000596046448,0,0,6,0,"[-0.0037560814525932074, -0.0676787719130516, -0.047275543212890625, -0.051648542284965515, -0.06194489821791649, -0.0501827634871006, -0.027785710990428925, -0.06088507920503616]"
0,2.0,1.0986123085021973,0.20000000298023224,0,0,6,0,"[-0.0039041440468281507, -0.07360728830099106, -0.049246467649936676, -0.05269094929099083, -0.06717173755168915, -0.051255665719509125, -0.02830108255147934, -0.0655389353632927]"
0,2.0,1.0986123085021973,0.25,0,0,6,0,"[-0.004052206873893738, -0.07953579723834991, -0.05121738836169243, -0.05373336002230644, -0.0723985880613327, -0.05232856795191765, -0.028816454112529755, -0.07019279152154922]"
0,2.0,1.0986123085021973,0.30000001192092896,0,0,6,0,"[-0.004200269468128681, -0.08546431362628937, -0.05318830907344818, -0.05477576702833176, -0.07762543112039566, -0.05340147018432617, -0.02933182381093502, -0.07484664767980576]"
0,2.0,1.0986123085021973,0.3499999940395355,0,0,6,0,"[-0.004348332993686199, -0.09139283001422882, -0.05515923351049423, -0.05581817775964737, -0.08285227417945862, -0.054474376142024994, -0.029847193509340286, -0.07950050383806229]"
0,2.0,1.0986123085021973,0.4000000059604645,0,0,6,0,"[-0.004496395587921143, -0.09732134640216827, -0.057130154222249985, -0.05686058849096298, -0.08807911723852158, -0.05554727464914322, -0.0303625650703907, -0.08415435999631882]"
0,2.0,1.0986123085021973,0.45000001788139343,0,0,6,0,"[-0.004644458182156086, -0.10324986279010773, -0.05910107493400574, -0.057902999222278595, -0.09330596029758453, -0.05662018060684204, -0.030877936631441116, -0.08880821615457535]"
0,2.0,1.0986123085021973,0.5,0,0,6,0,"[-0.004792520776391029, -0.10917837917804718, -0.06107199937105179, -0.05894540995359421, -0.09853280335664749, -0.057693079113960266, -0.03139330819249153, -0.09346207231283188]"
0,2.0,1.0986123085021973,0.550000011920929,0,0,6,0,"[-0.004940584301948547, -0.11510689556598663, -0.06304292380809784, -0.05998781695961952, -0.10375964641571045, -0.05876598507165909, -0.031908679753541946, -0.09811592847108841]"
0,2.0,1.0986123085021973,0.6000000238418579,0,0,6,0,"[-0.005088646896183491, -0.12103541195392609, -0.0650138407945633, -0.061030227690935135, -0.108986496925354, -0.05983889102935791, -0.03242405131459236, -0.10276979207992554]"
0,2.0,1.0986123085021973,0.6500000357627869,0,0,6,0,"[-0.005236709490418434, -0.12696392834186554, -0.06698476523160934, -0.06207263842225075, -0.11421333998441696, -0.060911789536476135, -0.032939422875642776, -0.10742364823818207]"
0,2.0,1.0986123085021973,0.699999988079071,0,0,6,0,"[-0.0053847720846533775, -0.1328924298286438, -0.0689556822180748, -0.06311504542827606, -0.11944017559289932, -0.06198469549417496, -0.03345479443669319, -0.112077496945858]"
0,2.0,1.0986123085021973,0.75,0,0,6,0,"[-0.005532834678888321, -0.13882094621658325, -0.07092660665512085, -0.06415745615959167, -0.12466701865196228, -0.06305759400129318, -0.03397016599774361, -0.11673135310411453]"
0,2.0,1.0986123085021973,0.800000011920929,0,0,6,0,"[-0.005680898204445839, -0.1447494775056839, -0.0728975310921669, -0.06519986689090729, -0.12989386916160583, -0.064130499958992, -0.03448553383350372, -0.12138520926237106]"
0,2.0,1.0986123085021973,0.8500000238418579,0,0,6,0,"[-0.005828960798680782, -0.15067799389362335, -0.07486844807863235, -0.0662422776222229, -0.1351207196712494, -0.06520340591669083, -0.03500090539455414, -0.126039057970047]"
0,2.0,1.0986123085021973,0.9000000357627869,0,0,6,0,"[-0.005977023392915726, -0.1566065102815628, -0.0768393725156784, -0.06728468835353851, -0.14034755527973175, -0.06627630442380905, -0.03551627695560455, -0.13069292902946472]"
0,2.0,1.0986123085021973,0.949999988079071,0,0,6,0,"[-0.006125086918473244, -0.16253501176834106, -0.07881028950214386, -0.06832709908485413, -0.1455743908882141, -0.06734921038150787, -0.03603164851665497, -0.13534677028656006]"
0,2.0,1.0986123085021973,1.0,0,0,6,0,"[-0.006273149512708187, -0.16846352815628052, -0.08078121393918991, -0.06936950981616974, -0.15080124139785767, -0.0684221088886261, -0.03654702007770538, -0.14000064134597778]"
0,2.0,1.0986123085021973,1.0500000715255737,0,0,6,0,"[-0.0064212121069431305, -0.17439205944538116, -0.08275213837623596, -0.07041192054748535, -0.15602809190750122, -0.06949501484632492, -0.0370623916387558, -0.14465449750423431]"
0,2.0,1.0986123085021973,1.100000023841858,0,0,6,0,"[-0.0065692756325006485, -0.18032056093215942, -0.08472305536270142, -0.07145432382822037, -0.16125494241714478, -0.07056791335344315, -0.037577759474515915, -0.14930835366249084]"
0,2.0,1.0986123085021973,1.149999976158142,0,0,6,0,"[-0.006717338226735592, -0.18624907732009888, -0.08669397979974747, -0.07249673455953598, -0.16648176312446594, -0.07164081931114197, -0.03809313103556633, -0.15396219491958618]"
0,2.0,1.0986123085021973,1.2000000476837158,0,0,6,0,"[-0.006865400820970535, -0.19217759370803833, -0.08866490423679352, -0.07353914529085159, -0.1717086285352707, -0.07271372526884079, -0.038608502596616745, -0.1586160659790039]"
0,2.0,1.0986123085021973,1.25,0,0,6,0,"[-0.007013464346528053, -0.19810611009597778, -0.09063582122325897, -0.0745815560221672, -0.17693546414375305, -0.07378662377595901, -0.03912387415766716, -0.16326990723609924]"
0,2.0,1.0986123085021973,1.3000000715255737,0,0,6,0,"[-0.007161526940762997, -0.20403462648391724, -0.09260675311088562, -0.07562396675348282, -0.1821623146533966, -0.07485952973365784, -0.039639245718717575, -0.16792377829551697]"
0,2.0,1.0986123085021973,1.350000023841858,0,0,6,0,"[-0.00730958953499794, -0.2099631428718567, -0.09457767009735107, -0.07666637748479843, -0.18738915026187897, -0.07593242824077606, -0.04015461727976799, -0.1725776195526123]"
0,2.0,1.0986123085021973,1.399999976158142,0,0,6,0,"[-0.0074576521292328835, -0.21589165925979614, -0.09654858708381653, -0.07770878076553345, -0.19261598587036133, -0.07700533419847488, -0.040669988840818405, -0.17723149061203003]"
0,2.0,1.0986123085021973,1.4500000476837158,0,0,6,0,"[-0.007605714723467827, -0.2218201756477356, -0.09851951152086258, -0.07875119149684906, -0.19784283638000488, -0.07807823270559311, -0.04118536040186882, -0.18188533186912537]"
0,2.0,1.0986123085021973,1.5,0,0,6,0,"[-0.007753778249025345, -0.22774869203567505, -0.10049043595790863, -0.07979360222816467, -0.20306967198848724, -0.07915113866329193, -0.041700731962919235, -0.1865392029285431]"
0,2.0,1.0986123085021973,1.5500000715255737,0,0,6,0,"[-0.007901841774582863, -0.2336772084236145, -0.10246135294437408, -0.08083601295948029, -0.208296537399292, -0.08022403717041016, -0.04221610352396965, -0.19119304418563843]"
0,2.0,1.0986123085021973,1.600000023841858,0,0,6,0,"[-0.008049903437495232, -0.23960572481155396, -0.10443227738142014, -0.0818784236907959, -0.21352337300777435, -0.08129694312810898, -0.04273147135972977, -0.19584691524505615]"
0,2.0,1.0986123085021973,1.649999976158142,0,0,6,0,"[-0.00819796696305275, -0.2455342411994934, -0.10640319436788559, -0.08292083442211151, -0.2187502086162567, -0.0823698416352272, -0.04324684292078018, -0.2005007565021515]"
0,2.0,1.0986123085021973,1.7000000476837158,0,0,6,0,"[-0.008346029557287693, -0.25146275758743286, -0.10837411880493164, -0.08396324515342712, -0.22397705912590027, -0.08344274759292603, -0.0437622144818306, -0.2051546275615692]"
0,2.0,1.0986123085021973,1.75,0,0,6,0,"[-0.008494092151522636, -0.2573912739753723, -0.11034504324197769, -0.08500565588474274, -0.22920389473438263, -0.08451564610004425, -0.044277582317590714, -0.20980846881866455]"
0,2.0,1.0986123085021973,1.8000000715255737,0,0,6,0,"[-0.008642155677080154, -0.26331979036331177, -0.11231596767902374, -0.08604806661605835, -0.23443074524402618, -0.08558855205774307, -0.04479295387864113, -0.21446233987808228]"
0,2.0,1.0986123085021973,1.850000023841858,0,0,6,0,"[-0.008790218271315098, -0.2692483067512512, -0.1142868846654892, -0.08709047734737396, -0.23965759575366974, -0.0866614580154419, -0.045308325439691544, -0.2191161811351776]"
0,2.0,1.0986123085021973,1.899999976158142,0,0,6,0,"[-0.008938280865550041, -0.2751768231391907, -0.11625780910253525, -0.08813288062810898, -0.2448844313621521, -0.08773435652256012, -0.04582369700074196, -0.22377005219459534]"
0,2.0,1.0986123085021973,1.9500000476837158,0,0,6,0,"[-0.00908634439110756, -0.2811053395271301, -0.1182287335395813, -0.08917529881000519, -0.25011128187179565, -0.08880726248025894, -0.046339068561792374, -0.22842389345169067]"
