layer,matrix,expert_i,expert_j,same_original_pair,cosine_distance
8,w1,1,6,0,0.9941974878311157
8,w1,1,7,0,0.005803048610687256
8,w1,2,3,1,0.9940934777259827
8,w1,2,4,0,0.005226075649261475
8,w1,2,5,0,0.9940675497055054
8,w1,2,6,0,0.005682826042175293
8,w1,2,7,0,0.9941087365150452
8,w1,3,4,0,0.9941656589508057
8,w1,3,5,0,0.005417585372924805
8,w1,3,6,0,0.9941540956497192
8,w1,3,7,0,0.0058296918869018555
8,w1,4,5,1,0.9941537380218506
8,w1,4,6,0,0.005345582962036133
8,w1,4,7,0,0.994184136390686
8,w1,5,6,0,0.9941263198852539
8,w1,5,7,0,0.006032288074493408
8,w1,6,7,1,0.9941677451133728
8,w2,0,1,1,1.0001776218414307
8,w2,0,2,0,0.0014418959617614746
8,w2,0,3,0,1.0001951456069946
8,w2,0,4,0,0.001373291015625
8,w2,0,5,0,1.0002052783966064
8,w2,0,6,0,0.0015807151794433594
8,w2,0,7,0,1.0001744031906128
8,w2,1,2,0,1.000204086303711
8,w2,1,3,0,0.0014273524284362793
8,w2,1,4,0,1.0002094507217407
8,w2,1,5,0,0.0014683008193969727
8,w2,1,6,0,1.0002042055130005
8,w2,1,7,0,0.0015216469764709473
8,w2,2,3,1,1.0002217292785645
8,w2,2,4,0,0.0013141036033630371
8,w2,2,5,0,1.000230312347412
8,w2,2,6,0,0.0014567375183105469
8,w2,2,7,0,1.000199556350708
8,w2,3,4,0,1.000231146812439
8,w2,3,5,0,0.0014073848724365234
8,w2,3,6,0,1.0002237558364868
8,w2,3,7,0,0.0015271306037902832
8,w2,4,5,1,1.0002386569976807
8,w2,4,6,0,0.0013685226440429688
8,w2,4,7,0,1.0002068281173706
8,w2,5,6,0,1.0002305507659912
8,w2,5,7,0,0.0015890002250671387
8,w2,6,7,1,1.0001980066299438
8,w3,0,1,1,1.000352144241333
8,w3,0,2,0,0.006105482578277588
8,w3,0,3,0,1.0004045963287354
8,w3,0,4,0,0.005869507789611816
8,w3,0,5,0,1.000299334526062
8,w3,0,6,0,0.006616115570068359
8,w3,0,7,0,1.0004292726516724
8,w3,1,2,0,1.0003010034561157
8,w3,1,3,0,0.006037890911102295
8,w3,1,4,0,1.0003238916397095
8,w3,1,5,0,0.006165266036987305
8,w3,1,6,0,1.0002341270446777
8,w3,1,7,0,0.006416022777557373
8,w3,2,3,1,1.0003464221954346
8,w3,2,4,0,0.0056771039962768555
8,w3,2,5,0,1.0002553462982178
8,w3,2,6,0,0.006147623062133789
8,w3,2,7,0,1.000361680984497
8,w3,3,4,0,1.0003671646118164
8,w3,3,5,0,0.00596386194229126
8,w3,3,6,0,1.000284194946289
8,w3,3,7,0,0.00642549991607666
8,w3,4,5,1,1.0002610683441162
8,w3,4,6,0,0.005869150161743164
8,w3,4,7,0,1.0003931522369385
8,w3,5,6,0,1.0001846551895142
8,w3,5,7,0,0.0066596269607543945
8,w3,6,7,1,1.0003118515014648
9,w1,0,1,1,0.9941644668579102
9,w1,0,2,0,0.005443930625915527
9,w1,0,3,0,0.9942204356193542
9,w1,0,4,0,0.00418400764465332
9,w1,0,5,0,0.9942430853843689
9,w1,0,6,0,0.006296873092651367
9,w1,0,7,0,0.9941122531890869
9,w1,1,2,0,0.9942092895507812
9,w1,1,3,0,0.00422060489654541
9,w1,1,4,0,0.9941878914833069
9,w1,1,5,0,0.005252182483673096
9,w1,1,6,0,0.9941594004631042
9,w1,1,7,0,0.005111336708068848
9,w1,2,3,1,0.9942699074745178
9,w1,2,4,0,0.004044651985168457
9,w1,2,5,0,0.9943116903305054
9,w1,2,6,0,0.005300283432006836
9,w1,2,7,0,0.9941610097885132
9,w1,3,4,0,0.9942388534545898
9,w1,3,5,0,0.00428539514541626
9,w1,3,6,0,0.9942112565040588
9,w1,3,7,0,0.004311561584472656
9,w1,4,5,1,0.9942728281021118
9,w1,4,6,0,0.004143834114074707
9,w1,4,7,0,0.9941283464431763
9,w1,5,6,0,0.9942386150360107
9,w1,5,7,0,0.0060384273529052734
9,w1,6,7,1,0.9941110610961914
9,w2,0,1,1,0.9996933937072754
9,w2,0,2,0,0.0013880729675292969
9,w2,0,3,0,0.999708354473114
9,w2,0,4,0,0.0010291337966918945
9,w2,0,5,0,0.9996978640556335
9,w2,0,6,0,0.0016398429870605469
9,w2,0,7,0,0.9997280240058899
9,w2,1,2,0,0.999645471572876
9,w2,1,3,0,0.0009968280792236328
9,w2,1,4,0,0.9996442198753357
9,w2,1,5,0,0.001296401023864746
9,w2,1,6,0,0.9996601343154907
9,w2,1,7,0,0.0012717247009277344
9,w2,2,3,1,0.9996593594551086
9,w2,2,4,0,0.0009646415710449219
9,w2,2,5,0,0.9996486902236938
9,w2,2,6,0,0.0013492107391357422
9,w2,2,7,0,0.9996797442436218
9,w2,3,4,0,0.9996581077575684
9,w2,3,5,0,0.001018822193145752
9,w2,3,6,0,0.9996729493141174
9,w2,3,7,0,0.0010350346565246582
9,w2,4,5,1,0.9996476769447327
9,w2,4,6,0,0.0010048151016235352
9,w2,4,7,0,0.9996783137321472
9,w2,5,6,0,0.9996612668037415
9,w2,5,7,0,0.0015268325805664062
9,w2,6,7,1,0.9996950030326843
9,w3,0,1,1,1.0002005100250244
9,w3,0,2,0,0.005847573280334473
9,w3,0,3,0,1.0000733137130737
9,w3,0,4,0,0.004569053649902344
9,w3,0,5,0,1.0000848770141602
9,w3,0,6,0,0.0068084001541137695
9,w3,0,7,0,1.0001308917999268
9,w3,1,2,0,1.0001022815704346
9,w3,1,3,0,0.004487276077270508
9,w3,1,4,0,1.0000554323196411
9,w3,1,5,0,0.005552709102630615
9,w3,1,6,0,1.000069499015808
9,w3,1,7,0,0.005412459373474121
9,w3,2,3,1,0.99997478723526
9,w3,2,4,0,0.0043708086013793945
9,w3,2,5,0,0.9999977350234985
9,w3,2,6,0,0.00570911169052124
9,w3,2,7,0,1.0000290870666504
9,w3,3,4,0,0.9999285936355591
9,w3,3,5,0,0.0046111345291137695
9,w3,3,6,0,0.9999520182609558
9,w3,3,7,0,0.0046343207359313965
9,w3,4,5,1,0.9999557733535767
9,w3,4,6,0,0.004523158073425293
9,w3,4,7,0,0.9999794960021973
9,w3,5,6,0,0.9999741911888123
9,w3,5,7,0,0.006431698799133301
9,w3,6,7,1,0.999993085861206
10,w1,0,1,1,0.9937708377838135
10,w1,0,2,0,0.0035010576248168945
10,w1,0,3,0,0.9936862587928772
10,w1,0,4,0,0.004938840866088867
10,w1,0,5,0,0.99367356300354
10,w1,0,6,0,0.004960894584655762
10,w1,0,7,0,0.9935725927352905
10,w1,1,2,0,0.9937314987182617
10,w1,1,3,0,0.005586862564086914
10,w1,1,4,0,0.993790328502655
10,w1,1,5,0,0.005173087120056152
10,w1,1,6,0,0.993770956993103
10,w1,1,7,0,0.005762457847595215
10,w1,2,3,1,0.993648886680603
10,w1,2,4,0,0.0049353837966918945
10,w1,2,5,0,0.9936420917510986
10,w1,2,6,0,0.004983127117156982
10,w1,2,7,0,0.9935405850410461
10,w1,3,4,0,0.9936972260475159
10,w1,3,5,0,0.005417227745056152
10,w1,3,6,0,0.9936892986297607
10,w1,3,7,0,0.005593717098236084
10,w1,4,5,1,0.9936794638633728
10,w1,4,6,0,0.004513382911682129
10,w1,4,7,0,0.9935871958732605
10,w1,5,6,0,0.9936813116073608
10,w1,5,7,0,0.005599617958068848
10,w1,6,7,1,0.9935839176177979
10,w2,0,1,1,1.000465989112854
10,w2,0,2,0,0.0008077621459960938
10,w2,0,3,0,1.0004863739013672
10,w2,0,4,0,0.0011947154998779297
10,w2,0,5,0,1.00046968460083
10,w2,0,6,0,0.0011975765228271484
10,w2,0,7,0,1.0004640817642212
10,w2,1,2,0,1.000453233718872
10,w2,1,3,0,0.001391589641571045
10,w2,1,4,0,1.0004688501358032
10,w2,1,5,0,0.00128251314163208
10,w2,1,6,0,1.0004475116729736
10,w2,1,7,0,0.0014510154724121094
10,w2,2,3,1,1.000474214553833
10,w2,2,4,0,0.001188039779663086
10,w2,2,5,0,1.0004569292068481
10,w2,2,6,0,0.0011980533599853516
10,w2,2,7,0,1.0004525184631348
10,w2,3,4,0,1.0004898309707642
10,w2,3,5,0,0.001338958740234375
10,w2,3,6,0,1.0004675388336182
10,w2,3,7,0,0.0013940930366516113
10,w2,4,5,1,1.0004724264144897
10,w2,4,6,0,0.0010800361633300781
10,w2,4,7,0,1.000468373298645
10,w2,5,6,0,1.0004513263702393
10,w2,5,7,0,0.0014019012451171875
10,w2,6,7,1,1.0004475116729736
10,w3,0,1,1,1.0002422332763672
10,w3,0,2,0,0.0037543177604675293
10,w3,0,3,0,1.0002528429031372
10,w3,0,4,0,0.005181014537811279
10,w3,0,5,0,1.0002721548080444
10,w3,0,6,0,0.005209863185882568
10,w3,0,7,0,1.0002365112304688
10,w3,1,2,0,1.0002660751342773
10,w3,1,3,0,0.0058983564376831055
10,w3,1,4,0,1.0002914667129517
10,w3,1,5,0,0.005403876304626465
10,w3,1,6,0,1.000230312347412
10,w3,1,7,0,0.006042063236236572
10,w3,2,3,1,1.0002856254577637
10,w3,2,4,0,0.005162239074707031
10,w3,2,5,0,1.000288724899292
10,w3,2,6,0,0.005234181880950928
10,w3,2,7,0,1.0002580881118774
10,w3,3,4,0,1.000288724899292
10,w3,3,5,0,0.005702972412109375
10,w3,3,6,0,1.0002390146255493
10,w3,3,7,0,0.005924701690673828
10,w3,4,5,1,1.0003023147583008
10,w3,4,6,0,0.004703879356384277
10,w3,4,7,0,1.000285267829895
10,w3,5,6,0,1.0002471208572388
10,w3,5,7,0,0.005863785743713379
10,w3,6,7,1,1.0002254247665405
11,w1,0,1,1,0.9926324486732483
11,w1,0,2,0,0.006247520446777344
11,w1,0,3,0,0.9926090240478516
11,w1,0,4,0,0.006201565265655518
11,w1,0,5,0,0.992814838886261
11,w1,0,6,0,0.005796074867248535
11,w1,0,7,0,0.9926761388778687
11,w1,1,2,0,0.9926545023918152
11,w1,1,3,0,0.004971683025360107
11,w1,1,4,0,0.9925848245620728
11,w1,1,5,0,0.004565238952636719
11,w1,1,6,0,0.9926726222038269
11,w1,1,7,0,0.005372047424316406
11,w1,2,3,1,0.9926274418830872
11,w1,2,4,0,0.006383419036865234
11,w1,2,5,0,0.9928343892097473
11,w1,2,6,0,0.005920767784118652
11,w1,2,7,0,0.9926992654800415
11,w1,3,4,0,0.9925611019134521
11,w1,3,5,0,0.004591107368469238
11,w1,3,6,0,0.9926540851593018
11,w1,3,7,0,0.005212545394897461
11,w1,4,5,1,0.9927578568458557
11,w1,4,6,0,0.006049752235412598
11,w1,4,7,0,0.9926281571388245
11,w1,5,6,0,0.9928522109985352
11,w1,5,7,0,0.004588127136230469
11,w1,6,7,1,0.9927279353141785
11,w2,0,1,1,0.9995891451835632
11,w2,0,2,0,0.0015562176704406738
11,w2,0,3,0,0.9996302723884583
11,w2,0,4,0,0.0015430450439453125
11,w2,0,5,0,0.9995819330215454
11,w2,0,6,0,0.0014292001724243164
11,w2,0,7,0,0.9995841979980469
11,w2,1,2,0,0.9996042251586914
11,w2,1,3,0,0.0012018680572509766
11,w2,1,4,0,0.9996041059494019
11,w2,1,5,0,0.0010772943496704102
11,w2,1,6,0,0.9996100068092346
11,w2,1,7,0,0.0013154149055480957
11,w2,2,3,1,0.9996448159217834
11,w2,2,4,0,0.001587510108947754
11,w2,2,5,0,0.9995983242988586
11,w2,2,6,0,0.0014629364013671875
11,w2,2,7,0,0.9995990991592407
11,w2,3,4,0,0.9996446371078491
11,w2,3,5,0,0.0010842084884643555
11,w2,3,6,0,0.9996498227119446
11,w2,3,7,0,0.0012740492820739746
11,w2,4,5,1,0.9995989203453064
11,w2,4,6,0,0.0014955401420593262
11,w2,4,7,0,0.9995999932289124
11,w2,5,6,0,0.9996036291122437
11,w2,5,7,0,0.001086592674255371
11,w2,6,7,1,0.9996051788330078
11,w3,0,1,1,1.0000916719436646
11,w3,0,2,0,0.006477653980255127
11,w3,0,3,0,1.000085473060608
11,w3,0,4,0,0.006441712379455566
11,w3,0,5,0,1.0000989437103271
11,w3,0,6,0,0.005975127220153809
11,w3,0,7,0,1.0001134872436523
11,w3,1,2,0,1.0001229047775269
11,w3,1,3,0,0.005133330821990967
11,w3,1,4,0,1.0001150369644165
11,w3,1,5,0,0.004778802394866943
11,w3,1,6,0,1.0001198053359985
11,w3,1,7,0,0.005556464195251465
11,w3,2,3,1,1.0001050233840942
11,w3,2,4,0,0.006632447242736816
11,w3,2,5,0,1.0001235008239746
11,w3,2,6,0,0.006086468696594238
11,w3,2,7,0,1.0001246929168701
11,w3,3,4,0,1.0000946521759033
11,w3,3,5,0,0.004786252975463867
11,w3,3,6,0,1.0001088380813599
11,w3,3,7,0,0.005377233028411865
11,w3,4,5,1,1.0001180171966553
11,w3,4,6,0,0.006252765655517578
11,w3,4,7,0,1.0001144409179688
11,w3,5,6,0,1.0001204013824463
11,w3,5,7,0,0.004802882671356201
11,w3,6,7,1,1.0001248121261597
12,w1,0,1,1,0.9938006401062012
12,w1,0,2,0,0.005481362342834473
12,w1,0,3,0,0.993866503238678
12,w1,0,4,0,0.005461454391479492
12,w1,0,5,0,0.9937810301780701
12,w1,0,6,0,0.005368947982788086
12,w1,0,7,0,0.9938275218009949
12,w1,1,2,0,0.9938211441040039
12,w1,1,3,0,0.005702972412109375
12,w1,1,4,0,0.9938411712646484
12,w1,1,5,0,0.00577467679977417
12,w1,1,6,0,0.993826150894165
12,w1,1,7,0,0.006250560283660889
12,w1,2,3,1,0.9938875436782837
12,w1,2,4,0,0.005737185478210449
12,w1,2,5,0,0.9937992691993713
12,w1,2,6,0,0.005390822887420654
12,w1,2,7,0,0.9938473105430603
12,w1,3,4,0,0.9939048886299133
12,w1,3,5,0,0.0055048465728759766
12,w1,3,6,0,0.9938827157020569
12,w1,3,7,0,0.0058203935623168945
12,w1,4,5,1,0.9938256740570068
12,w1,4,6,0,0.005574524402618408
12,w1,4,7,0,0.9938749074935913
12,w1,5,6,0,0.9938150644302368
12,w1,5,7,0,0.006127715110778809
12,w1,6,7,1,0.9938506484031677
12,w2,0,1,1,1.0009620189666748
12,w2,0,2,0,0.0013587474822998047
12,w2,0,3,0,1.0009496212005615
12,w2,0,4,0,0.0013560056686401367
12,w2,0,5,0,1.0009855031967163
12,w2,0,6,0,0.0013318061828613281
12,w2,0,7,0,1.001006841659546
12,w2,1,2,0,1.0010015964508057
12,w2,1,3,0,0.0013931989669799805
12,w2,1,4,0,1.0010035037994385
12,w2,1,5,0,0.0014170408248901367
12,w2,1,6,0,1.0009942054748535
12,w2,1,7,0,0.0015407800674438477
12,w2,2,3,1,1.0009883642196655
12,w2,2,4,0,0.0014339089393615723
12,w2,2,5,0,1.0010242462158203
12,w2,2,6,0,0.0013393163681030273
12,w2,2,7,0,1.0010452270507812
12,w2,3,4,0,1.000988245010376
12,w2,3,5,0,0.0013408660888671875
12,w2,3,6,0,1.0009806156158447
12,w2,3,7,0,0.0014226436614990234
12,w2,4,5,1,1.001023769378662
12,w2,4,6,0,0.0013892650604248047
12,w2,4,7,0,1.0010473728179932
12,w2,5,6,0,1.0010151863098145
12,w2,5,7,0,0.0015149116516113281
12,w2,6,7,1,1.001039743423462
12,w3,0,1,1,1.0001113414764404
12,w3,0,2,0,0.0057302117347717285
12,w3,0,3,0,1.0000818967819214
12,w3,0,4,0,0.00570988655090332
12,w3,0,5,0,1.0000169277191162
12,w3,0,6,0,0.005610108375549316
12,w3,0,7,0,1.0000877380371094
12,w3,1,2,0,1.0000627040863037
12,w3,1,3,0,0.005851387977600098
12,w3,1,4,0,1.0000848770141602
12,w3,1,5,0,0.005913794040679932
12,w3,1,6,0,1.000038504600525
12,w3,1,7,0,0.0064198970794677734
12,w3,2,3,1,1.000032901763916
12,w3,2,4,0,0.00597834587097168
12,w3,2,5,0,0.9999735951423645
12,w3,2,6,0,0.005607724189758301
12,w3,2,7,0,1.0000425577163696
12,w3,3,4,0,1.000046968460083
12,w3,3,5,0,0.005633950233459473
12,w3,3,6,0,1.0000004768371582
12,w3,3,7,0,0.005969583988189697
12,w3,4,5,1,0.9999908804893494
12,w3,4,6,0,0.0057849884033203125
12,w3,4,7,0,1.000063419342041
12,w3,5,6,0,0.9999443292617798
12,w3,5,7,0,0.006284177303314209
12,w3,6,7,1,1.0000163316726685
13,w1,0,1,1,0.9922553896903992
13,w1,0,2,0,0.005519390106201172
13,w1,0,3,0,0.9923233985900879
13,w1,0,4,0,0.005182623863220215
13,w1,0,5,0,0.9923227429389954
13,w1,0,6,0,0.004462480545043945
13,w1,0,7,0,0.9923208355903625
13,w1,1,2,0,0.9923211336135864
13,w1,1,3,0,0.00466841459274292
13,w1,1,4,0,0.9923007488250732
13,w1,1,5,0,0.006012320518493652
13,w1,1,6,0,0.9924454689025879
13,w1,1,7,0,0.0060776472091674805
13,w1,2,3,1,0.9923905730247498
13,w1,2,4,0,0.004241943359375
13,w1,2,5,0,0.9923962354660034
13,w1,2,6,0,0.0044196248054504395
13,w1,2,7,0,0.9923935532569885
13,w1,3,4,0,0.992368221282959
13,w1,3,5,0,0.004582345485687256
13,w1,3,6,0,0.9925127029418945
13,w1,3,7,0,0.004526972770690918
13,w1,4,5,1,0.9923779964447021
13,w1,4,6,0,0.004359126091003418
13,w1,4,7,0,0.99236661195755
13,w1,5,6,0,0.992516279220581
13,w1,5,7,0,0.00526350736618042
13,w1,6,7,1,0.9925099015235901
13,w2,0,1,1,0.999676525592804
13,w2,0,2,0,0.0013821125030517578
13,w2,0,3,0,0.9996611475944519
13,w2,0,4,0,0.0012848377227783203
13,w2,0,5,0,0.9996623396873474
13,w2,0,6,0,0.001078486442565918
13,w2,0,7,0,0.9996518492698669
13,w2,1,2,0,0.9996489882469177
13,w2,1,3,0,0.0010982155799865723
13,w2,1,4,0,0.9996193647384644
13,w2,1,5,0,0.0014669299125671387
13,w2,1,6,0,0.999661386013031
13,w2,1,7,0,0.0014788508415222168
13,w2,2,3,1,0.9996344447135925
13,w2,2,4,0,0.0010184049606323242
13,w2,2,5,0,0.9996353387832642
13,w2,2,6,0,0.001054227352142334
13,w2,2,7,0,0.9996243715286255
13,w2,3,4,0,0.9996044635772705
13,w2,3,5,0,0.0010668039321899414
13,w2,3,6,0,0.9996448755264282
13,w2,3,7,0,0.0010510683059692383
13,w2,4,5,1,0.9996064901351929
13,w2,4,6,0,0.001034855842590332
13,w2,4,7,0,0.999596357345581
13,w2,5,6,0,0.9996452927589417
13,w2,5,7,0,0.001270592212677002
13,w2,6,7,1,0.9996358156204224
13,w3,0,1,1,1.0011307001113892
13,w3,0,2,0,0.005757510662078857
13,w3,0,3,0,1.0010656118392944
13,w3,0,4,0,0.005420863628387451
13,w3,0,5,0,1.001015543937683
13,w3,0,6,0,0.004719853401184082
13,w3,0,7,0,1.0010830163955688
13,w3,1,2,0,1.0011117458343506
13,w3,1,3,0,0.00479501485824585
13,w3,1,4,0,1.0011025667190552
13,w3,1,5,0,0.006093263626098633
13,w3,1,6,0,1.0010477304458618
13,w3,1,7,0,0.0061615705490112305
13,w3,2,3,1,1.0010513067245483
13,w3,2,4,0,0.004417002201080322
13,w3,2,5,0,1.0010082721710205
13,w3,2,6,0,0.004618644714355469
13,w3,2,7,0,1.0010749101638794
13,w3,3,4,0,1.0010429620742798
13,w3,3,5,0,0.0046555399894714355
13,w3,3,6,0,1.000986933708191
13,w3,3,7,0,0.004618406295776367
13,w3,4,5,1,1.000989317893982
13,w3,4,6,0,0.0045441389083862305
13,w3,4,7,0,1.0010631084442139
13,w3,5,6,0,1.0009315013885498
13,w3,5,7,0,0.00533527135848999
13,w3,6,7,1,1.0010044574737549
14,w1,0,1,1,0.9912713170051575
14,w1,0,2,0,0.005259454250335693
14,w1,0,3,0,0.9911651015281677
14,w1,0,4,0,0.005173146724700928
14,w1,0,5,0,0.9913492202758789
14,w1,0,6,0,0.005036413669586182
14,w1,0,7,0,0.9912979006767273
14,w1,1,2,0,0.9911277890205383
14,w1,1,3,0,0.005901038646697998
14,w1,1,4,0,0.9911739230155945
14,w1,1,5,0,0.005369424819946289
14,w1,1,6,0,0.9913445115089417
14,w1,1,7,0,0.005954623222351074
14,w1,2,3,1,0.9910155534744263
14,w1,2,4,0,0.004761159420013428
14,w1,2,5,0,0.9912125468254089
14,w1,2,6,0,0.004983842372894287
14,w1,2,7,0,0.9911541938781738
14,w1,3,4,0,0.991070032119751
14,w1,3,5,0,0.005378365516662598
14,w1,3,6,0,0.9912319183349609
14,w1,3,7,0,0.004956483840942383
14,w1,4,5,1,0.9912545680999756
14,w1,4,6,0,0.0049512386322021484
14,w1,4,7,0,0.991211473941803
14,w1,5,6,0,0.9914222955703735
14,w1,5,7,0,0.005446255207061768
14,w1,6,7,1,0.9913753271102905
14,w2,0,1,1,1.0006153583526611
14,w2,0,2,0,0.0013020038604736328
14,w2,0,3,0,1.0005759000778198
14,w2,0,4,0,0.001273512840270996
14,w2,0,5,0,1.0005849599838257
14,w2,0,6,0,0.0012350082397460938
14,w2,0,7,0,1.0005717277526855
14,w2,1,2,0,1.000523567199707
14,w2,1,3,0,0.0014753341674804688
14,w2,1,4,0,1.0005764961242676
14,w2,1,5,0,0.0013325214385986328
14,w2,1,6,0,1.00055730342865
14,w2,1,7,0,0.0014865994453430176
14,w2,2,3,1,1.0004842281341553
14,w2,2,4,0,0.0011638402938842773
14,w2,2,5,0,1.0004948377609253
14,w2,2,6,0,0.001220703125
14,w2,2,7,0,1.0004812479019165
14,w2,3,4,0,1.0005358457565308
14,w2,3,5,0,0.0013267993927001953
14,w2,3,6,0,1.0005184412002563
14,w2,3,7,0,0.0012072324752807617
14,w2,4,5,1,1.000545620918274
14,w2,4,6,0,0.0012040138244628906
14,w2,4,7,0,1.0005309581756592
14,w2,5,6,0,1.0005286931991577
14,w2,5,7,0,0.00133591890335083
14,w2,6,7,1,1.0005155801773071
14,w3,0,1,1,1.000304937362671
14,w3,0,2,0,0.005468249320983887
14,w3,0,3,0,1.000352382659912
14,w3,0,4,0,0.005372762680053711
14,w3,0,5,0,1.0004029273986816
14,w3,0,6,0,0.005270123481750488
14,w3,0,7,0,1.0003010034561157
14,w3,1,2,0,1.0003143548965454
14,w3,1,3,0,0.006146550178527832
14,w3,1,4,0,1.0002892017364502
14,w3,1,5,0,0.005666017532348633
14,w3,1,6,0,1.0003279447555542
14,w3,1,7,0,0.006222546100616455
14,w3,2,3,1,1.0003550052642822
14,w3,2,4,0,0.004952490329742432
14,w3,2,5,0,1.000419020652771
14,w3,2,6,0,0.005209684371948242
14,w3,2,7,0,1.000308871269226
14,w3,3,4,0,1.000334620475769
14,w3,3,5,0,0.005611300468444824
14,w3,3,6,0,1.0003838539123535
14,w3,3,7,0,0.005122661590576172
14,w3,4,5,1,1.0003832578659058
14,w3,4,6,0,0.005164742469787598
14,w3,4,7,0,1.00029456615448
14,w3,5,6,0,1.0004371404647827
14,w3,5,7,0,0.005691349506378174
14,w3,6,7,1,1.0003286600112915
15,w1,0,1,1,0.9904934763908386
15,w1,0,2,0,0.004446089267730713
15,w1,0,3,0,0.9903387427330017
15,w1,0,4,0,0.0054950714111328125
15,w1,0,5,0,0.9903388619422913
15,w1,0,6,0,0.005055665969848633
15,w1,0,7,0,0.9904800057411194
15,w1,1,2,0,0.990742564201355
15,w1,1,3,0,0.0041037797927856445
15,w1,1,4,0,0.9904706478118896
15,w1,1,5,0,0.00465017557144165
15,w1,1,6,0,0.9907475113868713
15,w1,1,7,0,0.0046389102935791016
15,w1,2,3,1,0.9905874729156494
15,w1,2,4,0,0.00443267822265625
15,w1,2,5,0,0.9905815720558167
15,w1,2,6,0,0.004410147666931152
15,w1,2,7,0,0.9907292127609253
15,w1,3,4,0,0.9903112053871155
15,w1,3,5,0,0.005285859107971191
15,w1,3,6,0,0.9905941486358643
15,w1,3,7,0,0.005218505859375
15,w1,4,5,1,0.9903150796890259
15,w1,4,6,0,0.005078911781311035
15,w1,4,7,0,0.9904670119285583
15,w1,5,6,0,0.9905921816825867
15,w1,5,7,0,0.004418134689331055
15,w1,6,7,1,0.9907416105270386
15,w2,0,1,1,0.9991036057472229
15,w2,0,2,0,0.0010764002799987793
15,w2,0,3,0,0.9990963339805603
15,w2,0,4,0,0.0013826489448547363
15,w2,0,5,0,0.9991137981414795
15,w2,0,6,0,0.0012574195861816406
15,w2,0,7,0,0.9990920424461365
15,w2,1,2,0,0.9991263151168823
15,w2,1,3,0,0.0010131001472473145
15,w2,1,4,0,0.9991264939308167
15,w2,1,5,0,0.0011553764343261719
15,w2,1,6,0,0.9991166591644287
15,w2,1,7,0,0.0011494159698486328
15,w2,2,3,1,0.999118447303772
15,w2,2,4,0,0.0010790228843688965
15,w2,2,5,0,0.9991355538368225
15,w2,2,6,0,0.0010644197463989258
15,w2,2,7,0,0.9991156458854675
15,w2,3,4,0,0.9991187453269958
15,w2,3,5,0,0.0013328194618225098
15,w2,3,6,0,0.9991114735603333
15,w2,3,7,0,0.0013099908828735352
15,w2,4,5,1,0.9991364479064941
15,w2,4,6,0,0.0012692809104919434
15,w2,4,7,0,0.9991148114204407
15,w2,5,6,0,0.9991288781166077
15,w2,5,7,0,0.0010911226272583008
15,w2,6,7,1,0.9991060495376587
15,w3,0,1,1,1.0000113248825073
15,w3,0,2,0,0.004704177379608154
15,w3,0,3,0,1.0000197887420654
15,w3,0,4,0,0.005785822868347168
15,w3,0,5,0,1.0000238418579102
15,w3,0,6,0,0.005305349826812744
15,w3,0,7,0,1.0000218152999878
15,w3,1,2,0,1.0000624656677246
15,w3,1,3,0,0.0044443607330322266
15,w3,1,4,0,1.000032663345337
15,w3,1,5,0,0.004951953887939453
15,w3,1,6,0,1.0000255107879639
15,w3,1,7,0,0.004923880100250244
15,w3,2,3,1,1.0000669956207275
15,w3,2,4,0,0.0046814680099487305
15,w3,2,5,0,1.0000712871551514
15,w3,2,6,0,0.004630446434020996
15,w3,2,7,0,1.0000789165496826
15,w3,3,4,0,1.000043272972107
15,w3,3,5,0,0.005649685859680176
15,w3,3,6,0,1.0000276565551758
15,w3,3,7,0,0.005562424659729004
15,w3,4,5,1,1.0000486373901367
15,w3,4,6,0,0.005337715148925781
15,w3,4,7,0,1.0000499486923218
15,w3,5,6,0,1.000045895576477
15,w3,5,7,0,0.00468897819519043
15,w3,6,7,1,1.0000452995300293
16,w1,0,1,1,0.9903060793876648
16,w1,0,2,0,0.005742251873016357
16,w1,0,3,0,0.9903319478034973
16,w1,0,4,0,0.00577545166015625
16,w1,0,5,0,0.9907084107398987
16,w1,0,6,0,0.005496203899383545
16,w1,0,7,0,0.9904271960258484
16,w1,1,2,0,0.9903504848480225
16,w1,1,3,0,0.005466282367706299
16,w1,1,4,0,0.9903446435928345
16,w1,1,5,0,0.0043984055519104
16,w1,1,6,0,0.9904555082321167
16,w1,1,7,0,0.004351377487182617
16,w1,2,3,1,0.9903698563575745
16,w1,2,4,0,0.005798459053039551
16,w1,2,5,0,0.9907564520835876
16,w1,2,6,0,0.0056343674659729
16,w1,2,7,0,0.9904709458351135
16,w1,3,4,0,0.9903683662414551
16,w1,3,5,0,0.004363715648651123
16,w1,3,6,0,0.9904764890670776
16,w1,3,7,0,0.004944145679473877
16,w1,4,5,1,0.9907490015029907
16,w1,4,6,0,0.005500495433807373
16,w1,4,7,0,0.990469753742218
16,w1,5,6,0,0.9908448457717896
16,w1,5,7,0,0.004304289817810059
16,w1,6,7,1,0.9905699491500854
16,w2,0,1,1,1.0006024837493896
16,w2,0,2,0,0.0014612078666687012
16,w2,0,3,0,1.0005966424942017
16,w2,0,4,0,0.0014791488647460938
16,w2,0,5,0,1.00062096118927
16,w2,0,6,0,0.0014023780822753906
16,w2,0,7,0,1.0005970001220703
