layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
9,13.0,2.6390573978424072,0.05000000074505806,4,4,3,0,"[-0.06586676090955734, -0.015333589166402817, -0.06333931535482407, 0.06183018535375595, 0.06188778579235077, -0.05499802529811859, -0.04624722898006439, -0.06988530606031418]"
9,13.0,2.6390573978424072,0.10000000149011612,3,3,4,0,"[-0.06625955551862717, -0.016020530834794044, -0.06398168951272964, 0.056145794689655304, 0.05599856376647949, -0.05628868192434311, -0.04729898273944855, -0.07078419625759125]"
9,13.0,2.6390573978424072,0.15000000596046448,3,3,4,0,"[-0.0666523426771164, -0.016707472503185272, -0.06462406367063522, 0.05046141892671585, 0.05010935664176941, -0.05757933109998703, -0.0483507364988327, -0.07168307900428772]"
9,13.0,2.6390573978424072,0.20000000298023224,3,3,4,0,"[-0.06704513728618622, -0.0173944141715765, -0.0652664303779602, 0.044777028262615204, 0.04422013461589813, -0.05886998772621155, -0.049402493983507156, -0.07258196920156479]"
9,13.0,2.6390573978424072,0.25,3,3,4,0,"[-0.06743792444467545, -0.018081355839967728, -0.06590880453586578, 0.03909265249967575, 0.03833092749118805, -0.06016063690185547, -0.05045424774289131, -0.07348085194826126]"
9,13.0,2.6390573978424072,0.30000001192092896,3,3,4,0,"[-0.06783071905374527, -0.018768297508358955, -0.06655117124319077, 0.0334082767367363, 0.032441720366477966, -0.06145129352807999, -0.05150600150227547, -0.07437974214553833]"
9,13.0,2.6390573978424072,0.3499999940395355,3,3,4,0,"[-0.0682235062122345, -0.019455239176750183, -0.06719354540109634, 0.027723900973796844, 0.02655249834060669, -0.06274194270372391, -0.05255775526165962, -0.0752786248922348]"
9,13.0,2.6390573978424072,0.4000000059604645,3,3,4,0,"[-0.06861629337072372, -0.02014218084514141, -0.06783591955900192, 0.022039510309696198, 0.020663291215896606, -0.06403259932994843, -0.05360950902104378, -0.07617751508951187]"
9,13.0,2.6390573978424072,0.45000001788139343,3,3,4,0,"[-0.06900908797979355, -0.02082912251353264, -0.0684782862663269, 0.01635511964559555, 0.01477406919002533, -0.06532324850559235, -0.05466126278042793, -0.07707639783620834]"
9,13.0,2.6390573978424072,0.5,3,3,4,0,"[-0.06940187513828278, -0.021516062319278717, -0.06912066042423248, 0.010670743882656097, 0.008884862065315247, -0.06661390513181686, -0.05571301653981209, -0.07797528803348541]"
9,13.0,2.6390573978424072,0.550000011920929,3,3,4,0,"[-0.0697946697473526, -0.022203005850315094, -0.06976302713155746, 0.004986368119716644, 0.0029956474900245667, -0.06790455430746078, -0.05676477029919624, -0.07887417078018188]"
9,13.0,2.6390573978424072,0.6000000238418579,3,3,4,0,"[-0.07018745690584183, -0.022889945656061172, -0.07040540128946304, -0.0006980150938034058, -0.0028935670852661133, -0.0691952109336853, -0.0578165240585804, -0.07977306097745895]"
9,13.0,2.6390573978424072,0.6500000357627869,3,3,4,0,"[-0.07058025151491165, -0.02357688918709755, -0.07104777544736862, -0.006382398307323456, -0.008782781660556793, -0.07048586010932922, -0.058868277817964554, -0.08067195117473602]"
9,13.0,2.6390573978424072,0.699999988079071,3,3,4,0,"[-0.07097303867340088, -0.024263828992843628, -0.0716901421546936, -0.012066774070262909, -0.014671988785266876, -0.07177651673555374, -0.05992003157734871, -0.0815708339214325]"
9,13.0,2.6390573978424072,0.75,3,3,4,0,"[-0.0713658332824707, -0.024950772523880005, -0.07233251631259918, -0.01775115728378296, -0.020561203360557556, -0.07306716591119766, -0.060971785336732864, -0.08246971666812897]"
9,13.0,2.6390573978424072,0.800000011920929,3,3,1,0,"[-0.07175862044095993, -0.025637712329626083, -0.07297489047050476, -0.02343554049730301, -0.026450417935848236, -0.07435782253742218, -0.06202353909611702, -0.08336860686540604]"
9,13.0,2.6390573978424072,0.8500000238418579,1,1,3,0,"[-0.07215141505002975, -0.02632465586066246, -0.07361725717782974, -0.02911992371082306, -0.032339632511138916, -0.0756484791636467, -0.06307528913021088, -0.0842674970626831]"
9,13.0,2.6390573978424072,0.9000000357627869,1,1,3,0,"[-0.07254420220851898, -0.02701159566640854, -0.07425963133573532, -0.03480430692434311, -0.038228847086429596, -0.07693912833929062, -0.06412704288959503, -0.08516637980937958]"
9,13.0,2.6390573978424072,0.949999988079071,1,1,3,0,"[-0.07293698936700821, -0.027698539197444916, -0.0749019980430603, -0.04048868268728256, -0.04411805421113968, -0.07822978496551514, -0.06517879664897919, -0.08606526255607605]"
