label,checkpoint,layer,active_top1,active_top2,top1_eff_num,top2_eff_num,top1_dominant_expert,top1_dominant_frac,top2_dominant_expert,top2_dominant_frac,expert_entropy_length_corr,shortest_experts,longest_experts,shortest_mean_entropy,longest_mean_entropy,shortest_mean_length,longest_mean_length,top1_counts,top2_counts,expert_count,expert_mean_entropy,expert_mean_length
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,14,2,3,1.994562254540163,2.7568583218534117,2,0.5368788819875776,2,0.4980590062111801,-1.0000000000000002,3,2,3.029777765274048,1.111695647239685,7.466052055358887,9.391901969909668,"[0, 0, 1383, 1193, 0, 0, 0, 0]","[0, 0, 2566, 1713, 873, 0, 0, 0]","[0, 0, 1383, 1193, 0, 0, 0, 0]","[None, None, 1.111695647239685, 3.029777765274048, None, None, None, None]","[None, None, 9.391901969909668, 7.466052055358887, None, None, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,15,2,4,1.9495159316830735,2.7130732329046627,4,0.6125776397515528,5,0.4990295031055901,-0.9999999999999998,4,5,2.732145309448242,0.8423597812652588,7.629911422729492,9.875751495361328,"[0, 0, 0, 0, 1578, 998, 0, 0]","[0, 0, 0, 0, 1887, 2571, 14, 680]","[0, 0, 0, 0, 1578, 998, 0, 0]","[None, None, None, None, 2.732145309448242, 0.8423597812652588, None, None]","[None, None, None, None, 7.629911422729492, 9.875751495361328, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,16,3,3,2.6489915901753975,2.794065453397576,6,0.5582298136645962,1,0.49107142857142855,-0.31947695720642355,7,1,0.3557881712913513,1.2599385976791382,6.714285850524902,11.325136184692383,"[0, 732, 0, 0, 0, 0, 1438, 406]","[0, 2530, 0, 0, 0, 0, 1660, 962]","[0, 732, 0, 0, 0, 0, 1438, 406]","[None, 1.2599385976791382, None, None, None, None, 2.840942144393921, 0.3557881712913513]","[None, 11.325136184692383, None, None, None, None, 7.56606388092041, 6.714285850524902]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,17,1,3,1.0,2.0478908877267745,3,1.0,3,0.5,,3,3,2.0,2.0,8.5,8.5,"[0, 0, 0, 2576, 0, 0, 0, 0]","[0, 0, 21, 2576, 0, 0, 0, 2555]","[0, 0, 0, 2576, 0, 0, 0, 0]","[None, None, None, 2.0, None, None, None, None]","[None, None, None, 8.5, None, None, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,18,3,3,2.007686909498522,2.7626894982028847,0,0.5461956521739131,0,0.47787267080745344,-0.9790859356670444,3,0,0.02500000037252903,1.3102521896362305,1.0,10.504619598388672,"[1407, 0, 0, 3, 0, 1166, 0, 0]","[2462, 0, 0, 839, 0, 1851, 0, 0]","[1407, 0, 0, 3, 0, 1166, 0, 0]","[1.3102521896362305, None, None, 0.02500000037252903, None, 2.837392807006836, None, None]","[10.504619598388672, None, None, 1.0, None, 6.100343227386475, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,19,1,3,1.0,2.8113600762623814,2,1.0,2,0.5,,2,2,2.0,2.0,8.5,8.5,"[0, 0, 2576, 0, 0, 0, 0, 0]","[1488, 1088, 2576, 0, 0, 0, 0, 0]","[0, 0, 2576, 0, 0, 0, 0, 0]","[None, None, 2.0, None, None, None, None, None]","[None, None, 8.5, None, None, None, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,20,1,2,1.0,2.0,2,1.0,0,0.5,,2,2,2.0,2.0,8.5,8.5,"[0, 0, 2576, 0, 0, 0, 0, 0]","[2576, 0, 2576, 0, 0, 0, 0, 0]","[0, 0, 2576, 0, 0, 0, 0, 0]","[None, None, 2.0, None, None, None, None, None]","[None, None, 8.5, None, None, None, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,21,1,2,1.0,2.0,5,1.0,3,0.5,,5,5,2.0,2.0,8.5,8.5,"[0, 0, 0, 0, 0, 2576, 0, 0]","[0, 0, 0, 2576, 0, 2576, 0, 0]","[0, 0, 0, 0, 0, 2576, 0, 0]","[None, None, None, None, None, 2.0, None, None]","[None, None, None, None, None, 8.5, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,22,2,2,1.9184701180112773,2.0,5,0.6432453416149069,3,0.5,-1.0,3,5,3.1829164028167725,1.3439347743988037,6.7508158683776855,9.47012710571289,"[0, 0, 0, 919, 0, 1657, 0, 0]","[0, 0, 0, 2576, 0, 2576, 0, 0]","[0, 0, 0, 919, 0, 1657, 0, 0]","[None, None, None, 3.1829164028167725, None, 1.3439347743988037, None, None]","[None, None, None, 6.7508158683776855, None, 9.47012710571289, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,23,1,3,1.0,2.0662253540600974,1,1.0,1,0.5,,1,1,2.0,2.0,8.5,8.5,"[0, 2576, 0, 0, 0, 0, 0, 0]","[0, 2576, 0, 2545, 31, 0, 0, 0]","[0, 2576, 0, 0, 0, 0, 0, 0]","[None, 2.0, None, None, None, None, None, None]","[None, 8.5, None, None, None, None, None, None]"
phaseA_3k_0000002000,/data1/pengfeigao/BP-MoE/blt1b_warmstart/natural_granularity_A3k_B47k_6gpu_c00000_c00005/phaseA_3k/checkpoints/0000002000,24,2,2,1.9978303370049384,2.0,2,0.5232919254658385,2,0.5,-1.0000000000000002,2,6,2.9566023349761963,0.9499185681343079,8.271512985229492,8.750814437866211,"[0, 0, 1348, 0, 0, 0, 1228, 0]","[0, 0, 2576, 0, 0, 0, 2576, 0]","[0, 0, 1348, 0, 0, 0, 1228, 0]","[None, None, 2.9566023349761963, None, None, None, 0.9499185681343079, None]","[None, None, 8.271512985229492, None, None, None, 8.750814437866211, None]"
